id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
9foQ7o9mtihwPEgCG1PuwgIu683zpoNQpM8HJkRQQJ4OMH9O395yBRSfJmYG5XUdYfZdEQ==,Kota tangerang Selatan,Prov. Banten,Baik Sekali,UNPAM,Aktif,Universitas Pamulang,Swasta,42,2.400.000 - 4.900.000,Perguruan Tinggi Swasta,LLDIKTI IV,041033  ,admin@unpam.ac.id,(021) 7412566,74709855,www.unpam.ac.id,"Jalan Suryakencana No 1 Pamulang, Kota Tangerang Selatan Provinsi Banten",UNPAM,15417,Tidak Diisi,-6.3445179,106.737299,2000-05-15T00:00:00Z,2001-08-02T00:00:00Z,MENDIKBUD 136DO2001,Baik Sekali,-
W_OjWFDiS9HBlsGrmouKtU23EI7aIVskSLpT8sQwvOuccxGwL-rWoZerjR-kuqceDad43g==,Kota Palembang,Prov. Sumatera Selatan,-,-,Alih Bentuk,Akd Teknik Radiodiag. Dan Radioterapi Widya Dharma,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024040  , ,0711-440400,0711-410104, ,"Jl Kol H Burlian No 7 Km 6,5 ",-,30153,Tidak Diisi,0.0,0.0,1997-08-28T00:00:00Z,1997-08-28T00:00:00Z,28,-,-
ZQrgKcCFK0cb5Amazg3qvWRk8BnbQeep-XzwI3Uf0IeFun2Ft-vHqX0Zhx0jHugrQNaA-A==,Kab. Sorong Selatan,Prov. Papua Barat,Baik,UNSAR,Aktif,Universitas Werisar,Swasta,5,2.600.000 - 2.600.000,Perguruan Tinggi Swasta,LLDIKTI XIV,141015  ,unsar47eo2022@gmail.com,081240940380,-,unsar.ac.id,-,UNSAR,-,Tidak Diisi,-1.2092679,132.1531102,2022-01-27T00:00:00Z,2022-01-27T00:00:00Z,47/E/O/2022,Baik,-
0PEG4b4u6G4tpLzaK-2Fh9tA6hHao5EoIZtj8B_Gp2HfVIUXS04YRwoh80UpogXF-K6sCw==,Kota Semarang,Prov. Jawa Tengah,-,Akbid Karsa Mulia,Tutup,Akademi Kebidanan Karsa Mulia,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064089  ,akbid.karsamulia@yahoo.com,0246725022,0246725022,www.akbidkarsamulia.org,Jalan Sambiroto Raya No 64 D ,Akbid Karsa Mulia,50276,Tidak Diisi,0.0,0.0,2003-05-07T00:00:00Z,2021-02-15T00:00:00Z,015/D/OT/2021,-,-
9npyDiK0LcNd9onFVROtovrQ1IFPoKCKQxrnMHVup1tOWUGZUETh2HXI8avyaHfn_aCefQ==,Kota Bandung,Prov. Jawa Barat,B,Universitas Inaba,Aktif,Universitas Indonesia Membangun,Swasta,9,50.000 - 11.150.000,Perguruan Tinggi Swasta,LLDIKTI IV,041093  ,universitasinaba@inaba.ac.id,(022) 7563919,(022) 7563921,https://inaba.ac.id/,-,Universitas Inaba,-,Tidak Diisi,-6.9499292,107.6228552,2021-04-09T00:00:00Z,2021-04-09T00:00:00Z,127/E/O/2021,B,-
lwZiu5fweiuPbfGlqB1Et5RrBe1YRKAQ0U90C3DRFxIFiH4l0gwzQMMG1iD1m7oDM7wHpQ==,Kota Medan,Prov. Sumatera Utara,Baik,AMIK MEDICOM,Aktif,Akademi Informatika Dan Komputer Medicom,Swasta,3,6.500.000 - 8.000.000,Perguruan Tinggi Swasta,LLDIKTI I,014126  ,sahabatmedicom@gmail.com,061-4152616,061-4578074,www.medicom.ac.id,Jalan Bantam No 12 ,AMIK MEDICOM,20231,Kec. Medan Deli,3.5762057,98.6621848,2003-01-17T00:00:00Z,2017-01-13T00:00:00Z,29/KPT/I/2017,Baik,-
niGF2c_W4hLn1TCYnRPIzjqPdIv5nh3eX2UZ_ixh5cBL23w7fXfA9EB-McpbNQKP-dhZ0w==,Kota Medan,Prov. Sumatera Utara,B,Poltek AMI Medan,Aktif,Politeknik Adiguna Maritim Indonesia Medan,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI I,015024  ,info@poltek-amimedan.ac.id,(061) 6615034,(061) 6627964,http://poltek-amimedan.ac.id,"Jalan Brigjend. Bejo. d/h Pertempuran No.125, Pulo Brayan Kota",Poltek AMI Medan,-,Kec. Medan Barat,5.1797153,112.8885852,2020-02-18T00:00:00Z,2020-02-18T00:00:00Z,288/M/2020,B,-
l7MWNUh0Xnj_gEXPYdmc_aDMYixS4LGPdsJS3PDA-cqrUcOd6dWGOR11X0AHQN8NEZAjtA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,-,Tutup,Politeknik Orang Tua,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI III,035013  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2016-08-31T00:00:00Z,2025-02-14T00:00:00Z,300/KPT/I/2016  (35/B/O/2025),-,-
HrwXIjiwXB2chuPqdyKciqHdjlEQa89YNrsN9Hgq4Dr-H72bmK2IqhgD0N7JJ3VdCB0YPA==,Kota Bandung,Prov. Jawa Barat,Baik,Poltek Praktisi ,Aktif,Politeknik Praktisi Bandung,Swasta,3,1.200.000 - 7.200.000,Perguruan Tinggi Swasta,LLDIKTI IV,045018  ,info@praktisi.ac.id,022-4219740,022-4219741,www.praktisi.ac.id,Jalan Merdeka No. 46,Poltek Praktisi ,40117,Tidak Diisi,0.0,0.0,2002-09-04T00:00:00Z,2002-09-04T00:00:00Z,195DO2002,Baik,-
Ji7EHtsrdH50aTMQt8kZrjalfxjwdKWqH9cjEuG2lSO8B4OdYcCkSZBblBua6AVaVns6zg==,Kab. Maros,Prov. Sulawesi Selatan,-,YAPENAS MAROS,Aktif,Akademi Keperawatan Yapenas 21 Maros,Swasta,1,2.750.000 - 2.750.000,Perguruan Tinggi Swasta,LLDIKTI IX,094050  ,info@yapenas21maros.ac.id,0411-3881920,0411-3881920,http://akper.yapenas21maros.ac.id,Jl Perintis Kemerdekaan KM 19 Mandai,YAPENAS MAROS,90552,Tidak Diisi,-6.1968492,120.4471789,2001-09-24T00:00:00Z,2001-03-15T00:00:00Z,16  38,-,-
uqN_YN7WoEL6hW0zH8GHGthtjkKcDVcFv6ncqonsPR_ncG4fsJ-hL9_G26LIC4laiX6VZQ==,Kab. Aceh Tenggara,Prov. Aceh,-,-,Tutup,Sekolah Tinggi Pertanian Gunung Leuser,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,013053  ,-,0629 - 522052,-,-,Jalan Iskandarmuda No 01 ,-,24651,Kec. Lueser,0.0,0.0,1993-09-23T00:00:00Z,1993-09-23T00:00:00Z,133DO1993,-,-
GMsiE5cajYDNCWr5g_OmFlVJ4c7Kt92IRIhmRYUXXZVBrrjfCEA78VpkBjz67P9T0ti9yw==,Kota Bogor,Prov. Jawa Barat,B,IBI Kesatuan,Aktif,Institut Bisnis Dan Informatika Kesatuan,Swasta,14,-,Perguruan Tinggi Swasta,LLDIKTI IV,042016  ,info@ibik.ac.id,0251 8381112,0251 8319925,http://www.ibik.ac.id,"Jl. Rangga Gading No.1, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat ",IBI Kesatuan,16123,Tidak Diisi,-6.606328,106.799225,2019-08-23T00:00:00Z,2019-08-23T00:00:00Z,764/KPT/I/2019,B,-
0G71cKrUcLtLwXnhVg6yPHN1Xse7WnngslDYiT53LPMxGAnGUUZ-qpO8PCSW7LOWoTzdWA==,Kota Bekasi,Prov. Jawa Barat,-,STISIP BEKASI,Tutup,Sekolah Tinggi Ilmu Sosial Dan Ilmu Politik Bekasi,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043241  ,stisipbekasi.nh@gmail.com,-,-,-,Jl Narogong Siliwangi No 1 KM.9 Kel /Kec.Bantargebang Kota Bekasi,STISIP BEKASI,17151,Tidak Diisi,-4.4904947,114.690343,2004-03-01T00:00:00Z,2004-03-01T00:00:00Z,32DO2004 / 654/E/O/2024,-,-
Uw35SJoAQhGEtJL9J-BKxSOsmj77f5TODJbyYV9p073KHrTnpgq4aOPtMFnf_2xfYOVsFA==,Kab. Sumbawa,Prov. Nusa Tenggara Barat,-,Akper Samawa,Alih Bentuk,Akademi Keperawatan Samawa,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VIII,084024  ,info@akpersamawa.com,0371 2620766,0371 2620766,www.akpersamawa.com,Jalan Garuda No 104 Samawa ,Akper Samawa,84381,Tidak Diisi,-8.521664,117.43089,2004-11-01T00:00:00Z,2004-08-13T00:00:00Z,126DO2004,-,-
gKdU2vX13VHVhlJRNz7cXu45V_73fkFyBopI-EUL6KH10LvZpzVlkhFNnWApK6VDmeBg2w==,Kota Batam,Prov. Kepulauan Riau,-,STIKes Ibnu Sina Bat,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Ibnu Sina Batam,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI X,103095  ,stikes_ibnusina@yahoo.co.id,+6285272402780,(0778)433673,http://www.stikesibnusinabatam.com,Jln. Teuku Umar Lubuk Baja Kota Pelita Kota Batam,STIKes Ibnu Sina Bat,29432,Tidak Diisi,1.1454888,104.013418,2008-06-19T00:00:00Z,2008-06-19T00:00:00Z,71D02008,-,-
sU-pLpCl3p4ztFE6NlLpfoq7h4Mp3PONPcwKn08a-lgJryFn0rBk0mZG_h7x8EE8h8Y2-g==,Kab. Sikka,Prov. Nusa Tenggara Timur,Baik Sekali,STIKES ELMA,Aktif,Sekolah Tinggi Ilmu Kesehatan St. Elisabeth Keuskupan Maumere,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XV,153036  ,stikeskumelisabeth@gmail.com,-,-,https://stikes-kum.ac.id/,-,STIKES ELMA,-,Tidak Diisi,-8.6217457,122.2140513,2024-07-29T00:00:00Z,2024-07-29T00:00:00Z,525/E/O/2024,Baik Sekali,-
nJzxo_OyYJVIvIjpUgo34CO5lEB_r8fQCGyMRQJ96HGbfnX4pHUQLLN6vUhZlolGeJDgdQ==,Kab. halmahera Utara,Prov. Maluku Utara,Baik Sekali,UNIERA,Aktif,Universitas Halmahera,Swasta,17,960.000 - 14.300.000,Perguruan Tinggi Swasta,LLDIKTI XII,121015  ,info@uniera.ac.id,0924-2622408,0924-2621837,www.uniera.ac.id,"Kompleks UNIERA, Jl. Wari Raya, Tobelo - Maluku Utara",UNIERA,97762,Tidak Diisi,1.7509671,127.9914015,2008-09-22T00:00:00Z,2008-09-22T00:00:00Z,200DO2008,Baik Sekali,-
6OTD7o4wZJPfp8nZMgu7nKVkZ6545cuozhOpSgS75L4lGEspAxcRiMkx_2LeSttXMLU2Sw==,Kota Semarang,Prov. Jawa Tengah,-,AKPELNI,Alih Bentuk,Akademi Pelayaran Niaga Indonesia Semarang,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI VI,064004  ,surat@akpelni.ac.id,024 8446272,024 8446271,http://akpelni.ac.id/,Jalan Pawiyatan Luhur II/17  Bendan Dhuwur,AKPELNI,50235,Tidak Diisi,-7.017964,110.394875,1964-09-17T00:00:00Z,1973-02-21T00:00:00Z,52,-,-
ONb8GddfoPAMi_SGtY1TwMcnDW6j_o6txfPUcj7NYlpR5V6RZefnl3FCJo1VE2Rz_K-Psg==,Kab. Banyumas,Prov. Jawa Tengah,-,AMIK Veteran,Alih Bentuk,AMIK Veteran Purwokerto,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VI,064021  ,amikveteran_online@yahoo.com,"0281-6577111,6575333",-, http://www.amikveteran.kampus-indonesia.com,JL. Senopati Arcawinangun Purwokerto ,AMIK Veteran,53113,Tidak Diisi,-7.4156781,109.2617015,1990-01-23T00:00:00Z,1990-01-23T00:00:00Z,064/O/1990,-,-
66jG678WjjtSroh8AYP1wUhZC9amgb-zS6iGq9zF64MD8efuzZ-UUjJW8DjCl7HcanyHQw==,Kab. Aceh Timur,Prov. Aceh,Baik,AKUBANK NUSANTARA,Aktif,Akademi Keuangan Perbankan Nusantara,Swasta,1,1.000.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI XIII,134008  ,akubank.nusantara@gmail.com,06,-,www.akubank-nusantara.ac.id,Jl Medan Banda Aceh IDI KABUPATEN ACEH TIMUR,AKUBANK NUSANTARA,23000,Tidak Diisi,4.8347544,97.8858662,1993-07-12T00:00:00Z,2009-07-29T00:00:00Z,2929DTK-I2009,Baik,-
MjzsNqPkVW84bk_CIdcTgTjy7rJkWGOsskef1ntz-lpEe6E_GQPPT9qpH_cbk9Fez5PxHA==,Kota Tangerang,Prov. Banten,-,-,Alih Bentuk,Sekolah Tinggi Pariwisata Pelita Harapan,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI III,033185  ,baa@uph.edu,5460901,5460910,www.uph.edu,Jalan Moh Husni Thamrin Lippo Karawaci,-,15811,Kec. Karawaci,0.0,0.0,1993-12-13T00:00:00Z,1993-12-13T00:00:00Z,259,-,-
B-EIPtsV1Xu3yA-4_AZ-yEvHwgfyazYyrliYNxK493L3qE6TY8Tq7wu7ZgfmozbnQ0oScA==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,ITHB,Aktif,Institut Teknologi Harapan Bangsa,Swasta,8,1.450.000 - 16.950.000,Perguruan Tinggi Swasta,LLDIKTI IV,042006  ,humas@ithb.ac.id,"022-2506636, 2506604",022-2507901,www.ithb.ac.id,Jalan Dipatiukur No 80-84,ITHB,40132,Tidak Diisi,0.0,0.0,2002-05-17T00:00:00Z,2002-05-17T00:00:00Z,98DO2002,Baik Sekali,-
vyv_YjXHEkiiDLVXAKYTX21M9fZXjCUCWqyqGsbyAaaaKmS1eCqsoSX8kleikLpyC4rpsQ==,Kota Bekasi,Prov. Jawa Barat,-,-,Tutup,Politeknik Mitra Kusuma,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,045021  ,-,021-880-3315,021-880-0793,-,Jalan Ir H Juanda No 81 ,-,17111,Tidak Diisi,0.0,0.0,2002-12-30T00:00:00Z,2023-02-27T00:00:00Z,61/D/OT/2023,-,-
L6X_xWSqpTLPpIHecQwUw5UrLhoa1HioM5EOAaBH24msUt4xniiPa85u_MAcDvaLWK0EqQ==,Kota Tegal,Prov. Jawa Tengah,Baik,Politeknik STiBISNIS,Aktif,Politeknik Stibisnis,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI VI,065018  ,pol.stibisnis@gmail.com,0283 353800,-,www.politeknikstibisnis.ac.id,"Jalan Arif Rahman Hakim no.71
Kelurahan Mangkukusuma 
Kecamatan Tegal Timur",Politeknik STiBISNIS,52123,Tidak Diisi,-6.8741245,109.1364241,1996-03-28T00:00:00Z,2019-08-23T00:00:00Z,771/KPT/I/2019,Baik,-
OM9Wrqv-ueqSxMTF5Tk8CCpxrBV2SEVtriuaUuqFDLO2t4FzmbkYNJiCSBkKAfN1USeERA==,Kota Tegal,Prov. Jawa Tengah,Baik,AKUBISA,Alih Bentuk,Akademi Akuntansi Bima Sakapenta ,Swasta,1,2.450 - 2.450.000,Perguruan Tinggi Swasta,LLDIKTI VI,064169  ,bimasakapenta@akubisa.ac.id,02834538383,-,www.akubisa.ac.id,-,AKUBISA,-,Tidak Diisi,-6.881823,109.1199312,2023-05-31T00:00:00Z,2023-05-31T00:00:00Z,137/D/OT/2023,Baik,-
YKtP0aJ42vZx4ot4bDGRSDwp27Svfw4jFQjU11kykBitbAY_oRblrZ3c5C5koyq1XRwwXg==,Kab. Tasikmalaya,Prov. Jawa Barat,-,STIE Cipasung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Cipasung,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043130  ,stie_cipasung@yahoo.co.id,0265-546-028,0265-546-028,stiecipasung.ac.id,Jl Muktamar NU No 29 Singaparna,STIE Cipasung,46417,Kec. Singaparna,0.0,0.0,1999-01-01T00:00:00Z,2006-06-23T00:00:00Z,2240DT2006,-,-
E-8hfb-qbgRyFdnpOvcToFjroWv1Ua7OcJ0IINQ2nu79xZ8IX87pYAGXE7rrSJO2u6XgJQ==,Kota Palembang,Prov. Sumatera Selatan,Baik,STIKES BMS,Aktif,Sekolah Tinggi Ilmu Kesehatan Budi Mulia Sriwijaya,Swasta,5,4.000.000 - 37.600.000,Perguruan Tinggi Swasta,LLDIKTI II,023145  ,budimulia_03@yahoo.com,0711-417995,0711-417995,budimulia.ac.id,-,STIKES BMS,-,Tidak Diisi,-2.9396908,104.7428666,2022-08-03T00:00:00Z,2022-08-03T00:00:00Z,568/E/O/2022,Baik,-
zhy_TgbHXkUse8CnoAfh8bfIR7nqdBB04zwcWzkiafW8u5VrJUoOEXlvUCb4AzzP-J5RYg==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,UM Bandung,Aktif,Universitas Muhammadiyah Bandung,Swasta,19,-,Perguruan Tinggi Swasta,LLDIKTI IV,041064  ,unmuhbandung@gmail.com,022-6374-5992-4992,-,www.umbandung.ac.id,Jl. Palasari No.9A,UM Bandung,40262,Tidak Diisi,-6.9360548,107.7091777,2016-06-14T00:00:00Z,2016-06-14T00:00:00Z,205/KPT/I/2016,Baik Sekali,-
nr9echSK4_wgwNfzqPYm0SmKewyL_98hcmM3Eru4el79i1Kx4GdSejeUT3QC3zBaLr3xcA==,Kab. Manokwari,Prov. Papua Barat,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Caritas Papua,Swasta,1,3.500.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI XIV,143044  ,stihcaritaspapua@gmail.com,-,-,www.stihcaritaspapua.ac.id,-,-,-,Tidak Diisi,0.0,0.0,2020-12-30T00:00:00Z,2020-12-30T00:00:00Z,1197/M/2020,-,-
fkYBSJpVyefPjgId7RA9Oe3y6k3iC_V3Psk4TP_lBk83KGNPT2WIfjZkIO3jM_EneiZQcw==,Kab. Pemalang,Prov. Jawa Tengah,-,-,Tutup,Akademi Pertanian Muhammadiyah Pemalang,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064016  ,-,-,-,-, ,-,0    ,Tidak Diisi,0.0,0.0,2009-06-18T00:00:00Z,2019-06-18T00:00:00Z, 189/M/KPT/I/2019,-,-
-8LDd6o-2VqLye7dfvRAeBHFisFKzaBdt2BiaOEQaZTM_O1bWYgNWtxgzxgbsbs89nxg7w==,Kota Cirebon,Prov. Jawa Barat,Baik,Poltekes BPH Cirebon,Aktif,Politeknik Kesehatan Bhakti Pertiwi Husada,Swasta,8,-,Perguruan Tinggi Swasta,LLDIKTI IV,045033  , info@poltekesbph.ac.id,(0231) 8250777,(0231) 8250777,www.poltekesbph.ac.id,"Jl. Pilang Setrayasa VIII no. 9, Sukapura, Kota Cirebon",Poltekes BPH Cirebon,45122,Tidak Diisi,-6.7001709,108.5449647,2006-12-26T00:00:00Z,2006-12-26T00:00:00Z,294DO2006,Baik,-
JVP1JPleYSbaoXDFV7OQIiksh2NfT8pREP1XrHsaj1_yj6myqQOghDeaG5DcNXG4hERJRA==,Kab. Mamuju,Prov. Sulawesi Barat,-,-,Alih Kelola,Akademi Keperawatan Putra Pertiwi,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094067  ,yayasan.skb@gmail.com,04118211628,04118211628, ,Jalan Baharudin Lopa No 2 ,-,95511,Tidak Diisi,0.0,0.0,2005-03-03T00:00:00Z,2005-03-03T00:00:00Z,25/D/O/2005,-,-
kkpOuvz2aF7re6wloThL-epK5_MZqNoWxjvQ_Tar3M-I_DCtoZ2rKOE9nwJ1dxXOW9ZpYQ==,Kab. Sleman,Prov. D.I. Yogyakarta,Baik,AKRB,Aktif,Akademi Komunikasi Radya Binatama,Swasta,1,4.000.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI V,054035  ,akrb@akrb.ac.id,0274 4333577,(0274) 4333577,www.akrb.ac.id,Jalan Raya Janti No. 3/47 Yogyakarta ,AKRB,55162,Tidak Diisi,-7.7834409,110.3968885,1999-07-13T00:00:00Z,1999-07-13T00:00:00Z,180 D  O  1999,Baik,-
NocbRi8MSaAHxaPZmRqi7fDuT5BIIwqVv--2tHRuTRrDSf8UkSZ3ftkEtAFQI1bnbSauBQ==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Baik Sekali,UNIJI,Aktif,Universitas Jakarta Internasional,Swasta,7,-,Perguruan Tinggi Swasta,LLDIKTI III,031079  ,-,6281119167363,-,https://www.uniji.ac.id/,"Jakarta International Tower, Jalan Letjen S. Parman 1AA, Taman Cattleya, Slipi",UNIJI,11480,Tidak Diisi,-6.1814,106.7958,2023-07-28T00:00:00Z,2023-07-28T00:00:00Z,638/E/O/2023,Baik Sekali,-
qoMtKy4SbtFJs7-pTSmRkq7_hXueJc8fxaDICM-qL5iVTFcxThRdKWyBFQTpqN0ZtwJqtw==,Kab. Pangkajene Kepulauan,Prov. Sulawesi Selatan,Baik,AKBID AISYAH PANGKEP,Aktif,Akademi Kebidanan Aisyah Kabupaten Pangkep,Swasta,1,1.900.000 - 1.900.000,Perguruan Tinggi Swasta,LLDIKTI IX,094134  ,akbid.aisyah.pangkep@gmail.com,(0410) 323969,(0410) 323969,https://www.facebook.com/groups/akbid.aisyah/,"Jln. Kemakmuran No.107  Pangkajene, Kab.Pangkep",AKBID AISYAH PANGKEP,90653,Tidak Diisi,-4.84853,119.557983,2009-03-02T00:00:00Z,2009-03-02T00:00:00Z,15DO2009,Baik,-
cWufUptjhqG6fJu9UcdeO_nKm2kQeMxEaz3XvsFbBGQPpJT5BRTmTDV2Q3EZPPxy_ym2Aw==,Kota Pematang Siantar,Prov. Sumatera Utara,Baik,-,Alih Bentuk,Sekolah Tinggi Filsafat Theologia Surya Nusantara,Swasta,2,6.800.000 - 6.800.000,Perguruan Tinggi Swasta,LLDIKTI I,013090  ,infostftsuryanusantara@gmail.com,"0622-431216, 23478",0622-23478,www.sda.org,Jalan Medan Km 5 ,-,21101,Tidak Diisi,0.0,0.0,1997-01-01T00:00:00Z,2000-06-09T00:00:00Z,91DO2000,Baik,-
A_wW4PX-YFmvk1TagIOQ5dYk4JfAw72fi5jFBoohMsrm9sRuKY91OZhZ_9cMRZQHJf42jg==,Kota Banjarmasin,Prov. Kalimantan Selatan,-,STIKES Sari Mulia,Alih Bentuk,STIKES Sari Mulia,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI XI,113077  ,info@stikessarimulia.ac.id,(0511) 3268105,(0511) 3270134,www.stikessarimulia.ac.id,Jalan Pramuka No 2 ,STIKES Sari Mulia,70233,Tidak Diisi,0.0,0.0,2009-04-07T00:00:00Z,2009-04-07T00:00:00Z,44DO2009,-,-
TD_YdY0YxDovOH13ju84Xarf9A0GaF_OQD-lEPPltfJ_OKzlpFA-9A-is8AicEndHCWvaw==,Kota Sorong,Prov. Papua Barat,Baik,UKiP,Aktif,Universitas Kristen Papua,Swasta,15,125.000 - 5.500.000,Perguruan Tinggi Swasta,LLDIKTI XIV,141005  ,ukipsrg141005@gmail.com,0951 334115,0951 334117,www.ukip.ac.id,Jalan F Kalasuat Malanu,UKiP,94512,Tidak Diisi,0.0,0.0,2005-04-08T00:00:00Z,2004-01-13T00:00:00Z,07,Baik,-
VUu4XnXq635qvqJMSn80nO8w6IhKZDpEhaN9xHlKxHOirgqKTn54ulV0hB4mwYoxl3veKw==,Kab. Timor Tengah Utara,Prov. Nusa Tenggara Timur,Baik,STKIP SURYA KASIH,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Surya Kasih,Swasta,1,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI XV,153034  ,"yskattu@yahoo.co.id, stkipsuryakasih@gmail.com",081338757999,-,-,-,STKIP SURYA KASIH,-,Kec. Kota Kefamenanu,-5.5968258,125.4854404,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,800/KPT/I/2019,Baik,-
uD6zbz1dEFC4hxFouGM7FjZYGauPkFqTzpcHEKJx2lRY8YTFQmFj1AnylR51HM9cPQlY2Q==,Kota Banjarmasin,Prov. Kalimantan Selatan,Baik,UNISM,Aktif,Universitas Sari Mulia,Swasta,16,850.000 - 41.000.000,Perguruan Tinggi Swasta,LLDIKTI XI,111025  ,biroadmin@unism.ac.id,(0511) 3268105,(0511) 3270134,www.unism.ac.id,-,UNISM,-,Tidak Diisi,-3.340556,114.6284787,2018-12-26T00:00:00Z,2018-12-26T00:00:00Z,1166/KPT/I/2018,Baik,-
VaFENL9JSHIKmcoo-3PJZJjZ2k9QKUeEwsdxC4QaH9R2maDH-h2yiHAYLqKh8ttKRjZAgg==,Kota Samarinda,Prov. Kalimantan Timur,-,-,Tutup,Politeknik Bisnis Lamda,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI XI,115013  ,-,-,-,-, ,-,0    ,Tidak Diisi,0.0,0.0,2009-10-27T00:00:00Z,2020-03-12T00:00:00Z,374/M/2020,-,-
UBZCef8oVAl874iITdyu4oPfZrgOPeqZOAm-dhQEi0y9Jlhiy2co_ZRc22YydCHz6Y0d1Q==,Kota Palembang,Prov. Sumatera Selatan,-,THB,Aktif,Akademi Kebidanan Tunas Harapan Bangsa,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024114  ,akbid_thb@yahoo.com,0711813243,0711813243, www.akbidthb.ac.id,Jl Angkatan 66 Lr Suka Damai ,THB,12345,Tidak Diisi,-2.9446142,104.7516557,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,125DO2007,-,-
rrkgFpqIbDD3ytpZOMR5bAQqI15qOXnum0Yt7QfSfYTHU1NaMOL0_iAYq4gH5FClSPZGNQ==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,UNIMERZ,Aktif,Universitas Megarezky,Swasta,33,100.000 - 33.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,091056  ,info@unimerz.ac.id,(0411) 492401,(0411) 492401,www.unimerz.ac.id,"Jalan Antang Raya No. 45, Antang, Manggala",UNIMERZ,90234,Tidak Diisi,-5.1677898,119.4711183,2018-12-27T00:00:00Z,2018-12-27T00:00:00Z,1194/KPT/I/2018,Baik Sekali,-
REZ7oiER3LcfnJ_y8NQ-Ws6wGoR6aH1TRhjb-5O0nlBs_XfCaEsPnfJWJijQGdqaOMVQ9Q==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,B,YPS,Aktif,Universitas Bung Karno,Swasta,16,-,Perguruan Tinggi Swasta,LLDIKTI III,031042  ,rektorat@ubk.ac.id,"021-3901076,3901278",021-3901278,www.ubk.ac.id,Jalan Kimia No 20 ,YPS,10320,Kec. Menteng,-6.1992195,106.8425045,1999-05-12T00:00:00Z,1999-05-12T00:00:00Z,101/D/0/1999 ,B,-
DDKaJf6dvaEp0EpIQ6UwKbojxa67OCOUuA5tHvSMTyuHDJEPKllzW4bUP0vxyZUC1Ro8bg==,Kab. Majalengka,Prov. Jawa Barat,Baik,Univ YPIB / UYPIB,Aktif,Universitas Yayasan Pendidikan Imam Bonjol Majalengka,Swasta,11,2.500.000 - 6.600.000,Perguruan Tinggi Swasta,LLDIKTI IV,041107  ,kampus@univypib.ac.id,0811-2221-913,0233-284-098,univypib.ac.id,-,Univ YPIB / UYPIB,-,Tidak Diisi,-6.8370391,108.240298,2022-06-08T00:00:00Z,2022-06-08T00:00:00Z,409/E/O/2022,Baik,-
