faculty,prodi,institution_code
Fakultas Ilmu Pangan Halal,Teknologi Pangan dan Gizi,quipper-55
Fakultas Ilmu Pangan Halal,Teknologi Industri Pertanian,quipper-55
Fakultas Pertanian,Akuakultur,quipper-55
Fakultas Pertanian,Peternakan,quipper-55
Fakultas Pertanian,Agribisnis,quipper-55
Fakultas Pertanian,Agroteknologi,quipper-55
Fakultas Ekonomi,Manajemen,quipper-55
Fakultas Ekonomi,Akuntansi,quipper-55
Fakultas Agama Islam dan Pendidikan Guru,Perbankan Syariah,quipper-55
Fakultas Agama Islam dan Pendidikan Guru,Ekonomi Syariah,quipper-55
Fakultas Agama Islam dan Pendidikan Guru,Manajemen Pendidikan Islam,quipper-55
Fakultas Agama Islam dan Pendidikan Guru,Pendidikan Guru Sekolah Dasar,quipper-55
Fakultas Agama Islam dan Pendidikan Guru,Pendidikan Bahasa Arab,quipper-55
Fakultas Hukum,Hukum,quipper-55
"Fakultas Ilmu Sosial, Ilmu Politik dan Ilmu Komputer",Sains Komunikasi,quipper-55
"Fakultas Ilmu Sosial, Ilmu Politik dan Ilmu Komputer",Administrasi Publik,quipper-55
"Fakultas Ilmu Sosial, Ilmu Politik dan Ilmu Komputer",Ilmu Komputer,quipper-55
Pascasarjana,Magister Hukum,quipper-55
Pascasarjana,Magister Teknologi Pangan,quipper-55
Pascasarjana,Magister Administrasi Publik,quipper-55
Perhotelan,Pengelolaan Perhotelan,quipper-56
Pariwisata,Pariwisata,quipper-56
Pariwisata,Usaha Perjalanan Wisata,quipper-56
Pascasarjana,Pariwisata,quipper-56
Fakultas Ekonomi & Bisnis,Ekonomi Pembangunan,quipper-57
Fakultas Ekonomi & Bisnis,Akuntansi,quipper-57
Fakultas Ekonomi & Bisnis,Manajemen,quipper-57
Fakultas Teknik & Informatika,Teknik Elektro,quipper-57
Fakultas Teknik & Informatika,Teknik Industri,quipper-57
Fakultas Teknik & Informatika,Teknik Mesin,quipper-57
Fakultas Teknik & Informatika,Sistem Informasi,quipper-57
Fakultas Teknik & Informatika,Fisika,quipper-57
Fakultas Ilmu Sosial & Budaya,Bahasa Inggris,quipper-57
Fakultas Ilmu Sosial & Budaya,Ilmu Komunikasi,quipper-57
Fakultas Ilmu Sosial & Budaya,Psikologi,quipper-57
Pascasarjana,Akuntansi,quipper-57
Pascasarjana,Manajemen,quipper-57
Diploma,Keperawatan,quipper-58
Diploma,Kebidanan,quipper-58
Sarjana,Keperawatan,quipper-58
Profesi,Ners,quipper-58
Administrasi Bisnis,Administrasi Bisnis,quipper-59
Perkeretaapian,Teknologi Bangunan dan Jalur Perkeretaapian,quipper-61
Perkeretaapian,Teknologi Elektro Perkeretaapian,quipper-61
Perkeretaapian,Manajemen Transportasi Perkeretaapian,quipper-61
Perkeretaapian,Teknologi Mekanika Perkeretaapian,quipper-61
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-62
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-62
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-62
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-62
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-62
Fakultas Kesehatan,Gizi,quipper-62
Fakultas Kesehatan,Ilmu Keperawatan,quipper-62
Fakultas Kesehatan,Kesehatan Masyarakat,quipper-62
Fakultas Kesehatan,Kebidanan,quipper-62
Fakultas Komputer,Teknik Informatika,quipper-62
Fakultas Komputer,Sistem Informasi,quipper-62
Pascasarjana,Teknologi Informasi,quipper-64
Desain,Desain Produk,quipper-64
Desain,Desain Komunikasi Visual,quipper-64
Sains dan Teknologi,Sistem Informasi,quipper-64
Sains dan Teknologi,Informatika,quipper-64
Sains dan Teknologi,Teknik Elektro,quipper-64
Sains dan Teknologi,Teknik Industri,quipper-64
Sains dan Teknologi,Sistem Informasi Bisnis,quipper-64
Ilmu Kesehatan,Ilmu Keperawatan,quipper-66
Ilmu Kesehatan,Gizi,quipper-66
Ilmu Kesehatan,Lainnya,quipper-66
Teknik Penerbangan,Teknik Bangunan dan Landasan,quipper-67
Teknik Penerbangan,Teknik Mekanikal Bandar Udara,quipper-67
Teknik Penerbangan,Teknik Listrik Bandara,quipper-67
Teknik Penerbangan,Teknik Navigasi Udara,quipper-67
Teknik Penerbangan,Teknik Pesawat Udara,quipper-67
Manajemen Penerbangan,Operasi Bandar Udara (B),quipper-67
Penerbang,Penerbang,quipper-67
Keselamatan Penerbangan,Penerangan Aeronautika,quipper-67
Keselamatan Penerbangan,Pertolongan Kecelakaan Pesawat,quipper-67
Keselamatan Penerbangan,Lalu Lintas Udara,quipper-67
Diploma 3,Budidaya Perkebunan Kelapa Sawit,quipper-68
Diploma 3,Teknologi Pengolahan Kelapa Sawit,quipper-68
Diploma 3,Manajemen Logistik,quipper-68
Sarjana Terapan,Teknologi Rekayasa Perangkat Lunak,quipper-68
Sarjana Terapan,Teknologi Produksi Tanaman Perkebunan,quipper-68
Sarjana,Sastra Jepang,quipper-69
Sarjana,Sastra Inggris,quipper-69
Sarjana,Pendidikan Guru Sekolah Dasar,quipper-69
Sarjana,Pendidikan Teknologi Informasi dan Komunikasi,quipper-69
Sarjana,Pendidikan Bahasa Inggris,quipper-69
Fakultas Teknobiologi,Bioteknologi,quipper-71
Fakultas Industri Kreatif,Desain Fashion & Produk Lifestyle,quipper-71
Fakultas Industri Kreatif,Desain & Manajemen Produk,quipper-71
Fakultas Industri Kreatif,Desain Interaksi,quipper-71
Fakultas Psikologi,Psikologi,quipper-71
Fakultas Psikologi,Psikologi Profesi,quipper-71
Fakultas Kedokteran,Kedokteran,quipper-71
Fakultas Hukum,Hukum,quipper-71
Fakultas Hukum,Kenotariatan,quipper-71
Fakultas Teknik,Teknik Industri,quipper-71
Fakultas Teknik,Teknik Elektro,quipper-71
Fakultas Teknik,P. K. Teknik Manufaktur,quipper-71
Fakultas Teknik,Teknik Informatika,quipper-71
Fakultas Teknik,Teknik Kimia,quipper-71
Fakultas Teknik,IF – P. K. Sistem Informasi Bisnis,quipper-71
Fakultas Teknik,IF – P. K. Multimedia,quipper-71
Fakultas Farmasi,Farmasi,quipper-71
Fakultas Farmasi,Apoteker,quipper-71
Fakultas Bisnis dan Ekonomi,Manajemen,quipper-71
Fakultas Bisnis dan Ekonomi,Akuntansi,quipper-71
Fakultas Bisnis dan Ekonomi,Perbankan dan Jasa,quipper-71
Fakultas Bisnis dan Ekonomi,Keuangan Bisnis Internasional,quipper-71
Fakultas Bisnis dan Ekonomi,Creative Digital Marketing,quipper-71
Fakultas Bisnis dan Ekonomi,Digital Business Innovation,quipper-71
Fakultas Bisnis dan Ekonomi,Finance Investment and Financial Intermediaries,quipper-71
Fakultas Bisnis dan Ekonomi,Entrepreneurship and Human Resource,quipper-71
Fakultas Bisnis dan Ekonomi,Empowerment Business Networking,quipper-71
Fakultas Bisnis dan Ekonomi,Hospitality and Tourism,quipper-71
Fakultas Bisnis dan Ekonomi,Entrepreneurial Marketing,quipper-71
Fakultas Bisnis dan Ekonomi,Akuntansi Perpajakan,quipper-71
Fakultas Bisnis dan Ekonomi,Akuntansi Keuangan dan Pasar Modal,quipper-71
Fakultas Bisnis dan Ekonomi,Akuntansi Sosial dan Lingkungan,quipper-71
Fakultas Bisnis dan Ekonomi,Akuntansi Manajemen dalam Ekonomi Digital,quipper-71
Fakultas Bisnis dan Ekonomi,International Business Networking/IBN,quipper-71
Fakultas Bisnis dan Ekonomi,Professional Accounting/PA,quipper-71
Politeknik UBAYA D3,Business Administration,quipper-71
Politeknik UBAYA D3,Computerized Accounting,quipper-71
Politeknik UBAYA D3,Digital Business & Marketing,quipper-71
Politeknik UBAYA D3,Digital Business & Marketing (Professional),quipper-71
Politeknik UBAYA D3,Digital Business Accounting,quipper-71
Politeknik UBAYA D3,Digital Office Administration,quipper-71
Politeknik UBAYA D3,Digital Taxation,quipper-71
Politeknik UBAYA D3,English for Business & PR,quipper-71
Politeknik UBAYA D3,Professional Digital Taxation,quipper-71
Ilmu Pelayaran,Kelautan,quipper-74
Ilmu Pelayaran,Sekolah Kedinasan,quipper-74
Ilmu Pelayaran,Ilmu Teknik,quipper-74
Ilmu Pelayaran,Nautika,quipper-74
Fakultas Bahasa dan Sastra,Sastra & Bahasa Asing,quipper-75
Fakultas Bahasa dan Sastra,Sastra Indonesia,quipper-75
Fakultas Bahasa dan Sastra,Sastra Inggris,quipper-75
Fakultas Hukum,Ilmu Hukum,quipper-75
Fakultas Ilmu Kesehatan,Kebidanan,quipper-75
Fakultas Ilmu Kesehatan,Ilmu Keperawatan,quipper-75
Fakultas Teknologi Komunikasi dan Informatika,Teknik Informatika,quipper-75
Fakultas Teknologi Komunikasi dan Informatika,Sistem Informasi,quipper-75
Fakultas Pertanian,Agroteknologi,quipper-75
Fakultas Biologi,Biologi,quipper-75
Fakultas Ekonomi dan Bisnis,Perhotelan,quipper-75
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-75
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-75
Fakultas Ekonomi dan Bisnis,Pariwisata,quipper-75
Fakultas Teknik dan Sains,Ilmu Teknik,quipper-75
Fakultas Teknik dan Sains,Teknik Elektro,quipper-75
Fakultas Teknik dan Sains,Teknik Mesin,quipper-75
Fakultas Teknik dan Sains,Fisika,quipper-75
Fakultas Sekolah Pascasarjana,Biologi,quipper-75
Fakultas Sekolah Pascasarjana,Ilmu Politik,quipper-75
Fakultas Sekolah Pascasarjana,Manajemen,quipper-75
Fakultas Sekolah Pascasarjana,Ilmu Administrasi,quipper-75
Fakultas Sekolah Pascasarjana,Ilmu Hukum,quipper-75
Fakultas Ilmu Sosial Ilmu Politik,Hubungan Internasional,quipper-75
Fakultas Ilmu Sosial Ilmu Politik,Ilmu Politik,quipper-75
Fakultas Ilmu Sosial Ilmu Politik,Sosiologi,quipper-75
Fakultas Ilmu Sosial Ilmu Politik,Ilmu Komunikasi,quipper-75
Fakultas Ilmu Sosial Ilmu Politik,Administrasi Negara (Publik),quipper-75
Fakultas Ekonomi,Ilmu Ekonomi,quipper-76
Fakultas Ekonomi,Manajemen,quipper-76
Fakultas Ekonomi,Akuntansi,quipper-76
Fakultas Hukum,Ilmu Hukum,quipper-76
Fakultas Teknik,Teknik Elektro,quipper-76
Fakultas Teknik,Teknik Sipil,quipper-76
Fakultas Teknik,Teknik Informatika,quipper-76
Fakultas Ilmu Sosial dan Politik,Ilmu Administrasi,quipper-76
Fakultas Ilmu Sosial dan Politik,Ilmu Komunikasi,quipper-76
Fakultas Bisnis,Akuntansi,quipper-77
Fakultas Bisnis,Kewirausahaan,quipper-77
Fakultas Bisnis,Banking & Finance,quipper-77
Fakultas Bisnis,Digital Marketing,quipper-77
Fakultas Pendidikan,Pendidikan Matematika,quipper-77
Fakultas Pendidikan,Pendidikan Bahasa Inggris,quipper-77
Fakultas Teknik dan Teknologi,Ilmu Komputer,quipper-77
Fakultas Teknik dan Teknologi,Sistem Informasi,quipper-77
Fakultas Teknik dan Teknologi,Teknik Industri,quipper-77
Fakultas Teknik dan Teknologi,Desain Komunikasi Visual,quipper-77
Fakultas Teknik dan Teknologi,Teknik Mesin,quipper-77
Fakultas Seni dan Ilmu Pengetahuan,Psikologi,quipper-77
Ilmu Komputer,Sistem Informasi,quipper-79
Ilmu Komputer,Teknik Informatika,quipper-79
Hukum dan Komunikasi,Ilmu Hukum,quipper-79
Hukum dan Komunikasi,Ilmu Komunikasi,quipper-79
Hukum dan Komunikasi,Hukum Kesehatan,quipper-79
Psikologi,Psikologi,quipper-79
Arsitektur dan Desain,Arsitektur. Desain Komunikasi Visual,quipper-79
Bahasa dan Seni,Sastra Inggris,quipper-79
Teknik,Teknik Elektro,quipper-79
Teknik,Teknik Sipil,quipper-79
Teknik,Profesi Insinyur,quipper-79
Teknologi Pertanian,Gizi,quipper-79
Teknologi Pertanian,Ilmu dan Teknologi Pangan,quipper-79
Ekonomi dan Bisnis,Manajemen,quipper-79
Ekonomi dan Bisnis,Akuntansi,quipper-79
Ekonomi dan Bisnis,Perpajakan,quipper-79
Kedokteran,Kedokteran,quipper-79
Ilmu & Teknologi Lingkungan,Rekayasa Infrastruktur & Lingkungan,quipper-79
Ilmu & Teknologi Lingkungan,Lingkungan & Perkotaan,quipper-79
Ilmu & Teknologi Lingkungan,Program Doktor Ilmu Lingkungan,quipper-79
Komunikasi & Bahasa,Ilmu Komunikasi,quipper-81
Komunikasi & Bahasa,Sastra Inggris,quipper-81
Komunikasi & Bahasa,Broadcasting (Penyiaran),quipper-81
Komunikasi & Bahasa,Public Relations,quipper-81
Komunikasi & Bahasa,Lainnya,quipper-81
Ekonomi & Bisnis,Akuntansi,quipper-81
Ekonomi & Bisnis,Manajemen,quipper-81
Ekonomi & Bisnis,Perpajakan,quipper-81
Ekonomi & Bisnis,Perhotelan,quipper-81
Ekonomi & Bisnis,Administrasi Bisnis (Niaga),quipper-81
Ekonomi & Bisnis,Administrasi Perkantoran,quipper-81
Teknik & Informatika,Ilmu Teknik,quipper-81
Teknik & Informatika,Teknik Elektro,quipper-81
Teknik & Informatika,Teknik Industri,quipper-81
Teknik & Informatika,Ilmu Komputer,quipper-81
Teknik & Informatika,Sistem Informasi,quipper-81
Teknik & Informatika,Lainnya,quipper-81
Informatika & Pariwisata,Sistem Informasi,quipper-82
Informatika & Pariwisata,Teknik Informatika,quipper-82
Informatika & Pariwisata,Pariwisata,quipper-82
Vokasi,Perbankan & Keuangan,quipper-82
Vokasi,Manajemen Pemasaran,quipper-82
Vokasi,Akuntansi,quipper-82
Bisnis,Akuntansi,quipper-82
Bisnis,Manajemen,quipper-82
Bisnis,Biokewirausahaan,quipper-82
Pascasarjana,Akuntansi,quipper-82
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-83
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-83
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-83
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-83
Fakultas Teknik,Manajemen,quipper-83
Fakultas Teknik,Teknik Informatika,quipper-83
Fakultas Teknik,Teknik Lingkungan,quipper-83
Fakultas Teknik,Sistem Informasi,quipper-83
Pertanian dan Peternakan,Penyuluhan Pertanian Berkelanjutan,quipper-84
Pertanian dan Peternakan,Agribisnis Hortikultura,quipper-84
Pertanian dan Peternakan,Teknologi Mekanisasi Pertanian,quipper-84
Pertanian dan Peternakan,Penyuluhan Peternakan dan Kesejahteraan Hewan,quipper-84
Pertanian dan Peternakan,Kesehatan Hewan,quipper-84
Sarjana,Manajemen,quipper-86
Sarjana,Akuntansi,quipper-86
Magister,Manajemen,quipper-86
Diploma,Akuntansi,quipper-86
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Masyarakat,quipper-88
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-88
Fakultas Keguruan dan Ilmu Pendidikan,Teknologi Pendidikan,quipper-88
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Vokasional Desain Fashion,quipper-88
Fakultas Teknik dan Sains,Teknik Informatika,quipper-88
Fakultas Teknik dan Sains,Teknik  Sipil,quipper-88
Fakultas Teknik dan Sains,Teknik Mesin,quipper-88
Fakultas Teknik dan Sains,Teknik Elektro,quipper-88
Fakultas Hukum,Ilmu Hukum,quipper-88
Fakultas Ilmu Kesehatan,Kesehatan Masyarakat,quipper-88
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-88
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-88
Fakultas Ekonomi dan Bisnis,Keuangan Perbankan,quipper-88
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,quipper-88
Fakultas Agama Islam,Komunikasi dan Penyiaran Islam,quipper-88
Fakultas Agama Islam,Hukum Keluarga Islam,quipper-88
Fakultas Agama Islam,Pendidikan Agama Islam,quipper-88
Fakultas Agama Islam,Ekonomi Syariah,quipper-88
Fakultas Agama Islam,Pendidikan Guru Madrasah Ibtidaiyah,quipper-88
Fakultas Agama Islam,Bimbingan dan Konseling Pendidikan Islam,quipper-88
Teknologi dan Manajemen Kesehatan,Teknologi Laboratorium Medis,quipper-89
Teknologi dan Manajemen Kesehatan,Rekam Medis dan Informasi Kesehatan,quipper-89
Teknologi dan Manajemen Kesehatan,Administrasi Rumah Sakit,quipper-89
Teknologi dan Manajemen Kesehatan,Kesehatan Masyarakat,quipper-89
Kedokteran Gigi,Teknik Gigi,quipper-89
Kedokteran Gigi,Kedokteran Gigi,quipper-89
Farmasi,Farmasi,quipper-89
Farmasi,Analisis Farmasi dan Makanan,quipper-89
Kesehatan,Kebidanan,quipper-89
Kesehatan,Fisioterapi,quipper-89
Kesehatan,Pengobatan Tradisional Tiongkok,quipper-89
Kesehatan,Keperawatan,quipper-89
Kesehatan,Psikologi,quipper-89
Kesehatan,Gizi,quipper-89
Fakultas Teknologi Informasi,Sistem Informasi,quipper-90
Fakultas Teknologi Informasi,Teknik Informatika,quipper-90
Fakultas Teknologi Informasi,Ilmu Komputer,quipper-90
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-90
Fakultas Ekonomi dan Bisnis,Bisnis Digital,quipper-90
Fakultas Ekonomi dan Bisnis,Perhotelan,quipper-90
Program Magister Terapan,Pemanfaatan Sumberdaya Perikanan,quipper-91
Program Sarjana Terapan,Penyuluhan Perikanan,quipper-91
Program Sarjana Terapan,Permesinan Perikanan,quipper-91
Program Sarjana Terapan,Teknologi Akuakultur,quipper-91
Program Sarjana Terapan,Teknologi Penangkapan Ikan,quipper-91
Program Sarjana Terapan,Teknologi Pengelolaan Sumberdaya Perairan,quipper-91
Program Sarjana Terapan,Teknologi Pengolahan Hasil Perikanan,quipper-91
Teknik,Manajemen Informatika,quipper-93
Teknik,Teknik Informatika,quipper-93
Teknik,Sistem Informasi,quipper-93
Teknik,Arsitektur,quipper-93
Teknik,Teknik Sipil,quipper-93
Teknik,Teknik Industri,quipper-93
Psikologi,Psikologi,quipper-93
Ilmu Komunikasi,Ilmu Komunikasi,quipper-93
Ilmu Komunikasi,Desain Komunikasi Visual,quipper-93
Ekonomi dan Bisnis,Manajemen Perusahaan,quipper-93
Ekonomi dan Bisnis,Akuntansi,quipper-93
Ekonomi dan Bisnis,Manajemen,quipper-93
Fakultas Ekonomi,Manajemen,quipper-95
Fakultas Ekonomi,Ilmu Ekonomi,quipper-95
Fakultas Agama Islam,Sastra Arab,quipper-95
Fakultas Agama Islam,Ilmu Agama Islam,quipper-95
Pascasarjana,Manajemen,quipper-95
Pascasarjana,Ilmu Hukum,quipper-95
Pascasarjana,Ilmu Agama Islam,quipper-95
Pascasarjana,Keguruan & Pendidikan,quipper-95
Fakultas Hukum,Ilmu Hukum,quipper-95
Fakultas Teknik,Teknik Industri,quipper-95
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-97
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-97
Fakultas Sains dan Teknologi,Teknik Informatika,quipper-97
Fakultas Sains dan Teknologi,Teknik Mesin,quipper-97
Fakultas Sains dan Teknologi,Teknik Industri,quipper-97
Fakultas Sains dan Teknologi,Matematika,quipper-97
Fakultas Sains dan Teknologi,Biologi,quipper-97
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-97
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,quipper-97
Fakultas Keguruan dan Ilmu Pendidikan,Teknologi Pendidikan (B),quipper-97
Fakultas Hukum,Hukum,quipper-97
Fakultas Agama Islam,Perbankan Syariah,quipper-97
Fakultas Agama Islam,Komunikasi Penyiaran Islam,quipper-97
Fakultas Agama Islam,Pendidikan Agama Islam,quipper-97
Fakultas Agama Islam,Ilmu Dakwah,quipper-97
Fakultas Ilmu Kesehatan,Keperawatan,quipper-97
Fakultas Teknologi Industri,Arsitektur,quipper-98
Fakultas Teknologi Industri,Sistem Informasi,quipper-98
Fakultas Teknologi Industri,Teknik Elektro,quipper-98
Fakultas Teknologi Industri,Teknik Informatika,quipper-98
Fakultas Teknologi Industri,Teknik Mesin,quipper-98
Fakultas Teknik Sipil dan Perencanaan,Teknik Sipil,quipper-98
Fakultas Hukum,Ilmu Hukum,quipper-99
Fakultas Ekonomi,Manajemen,quipper-99
Fakultas Ekonomi,Akuntansi,quipper-99
Program Pascasarjana,Manajemen,quipper-99
Fakultas Teknologi Kedirgantaraan,Teknik Aeronautika,quipper-99
Fakultas Teknologi Kedirgantaraan,Teknik Penerbangan,quipper-99
Fakultas Teknologi Industri,Sistem Informasi,quipper-99
Fakultas Teknologi Industri,Manajemen Informatika,quipper-99
Fakultas Teknologi Industri,Teknik Industri,quipper-99
Fakultas Teknologi Industri,Teknik Elektro,quipper-99
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,quipper-101
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Kimia,quipper-101
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Agama Kristen,quipper-101
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-101
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Biologi,quipper-101
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Fisika,quipper-101
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-101
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-101
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Hubungan Internasional,quipper-101
Fakultas Kedokteran,Kedokteran,quipper-101
Fakultas Kedokteran,Dokter,quipper-101
Fakultas Teknik,Teknik Mesin,quipper-101
Fakultas Teknik,Teknik Elektro,quipper-101
Fakultas Teknik,Teknik Sipil,quipper-101
Fakultas Teknik,Teknik Arsitektur,quipper-101
Fakultas Hukum,Ilmu Hukum,quipper-101
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-101
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-101
Fakultas Sastra dan Bahasa,Pendidikan Bahasa Inggris,quipper-101
Fakultas Sastra dan Bahasa,Sastra Inggris,quipper-101
Fakultas Sastra dan Bahasa,Pendidikan Bahasa Mandarin,quipper-101
Program Pascasarjana,Administrasi Pendidikan,quipper-101
Program Pascasarjana,Hukum,quipper-101
Program Pascasarjana,Pendidikan Agama Kristen,quipper-101
Program Pascasarjana,Manajemen,quipper-101
Program Pascasarjana,Teknik Elektro,quipper-101
Program Pascasarjana,Arsitektur,quipper-101
Program Pascasarjana,Pendidikan Agama Kristen,quipper-101
Program Pascasarjana,Hukum,quipper-101
Fakultas Vokasi,Fisioterapi,quipper-101
Fakultas Vokasi,Keperawatan,quipper-101
Fakultas Vokasi,Analisis Keuangan,quipper-101
Fakultas Vokasi,Manajemen Pajak,quipper-101
Teknik Elektro,Teknik Elektro,quipper-103
Teknik Elektro,Teknik Informatika,quipper-103
Teknik Manajemen Industri,Teknik Industri,quipper-103
Teknik Mesin,Teknik Mesin,quipper-103
Teknik Mesin,Sekolah Kedinasan,quipper-103
Hidrografi,Kelautan,quipper-103
Dharma Acarya,Pendidikan Agama Hindu,quipper-104
Dharma Acarya,Pendidikan Guru Sekolah Dasar,quipper-104
Dharma Acarya,Pendidikan Guru Pendidikan Anak Usia Dini,quipper-104
Dharma Acarya,Sastra Agama dan Pendidikan Bahasa Bali,quipper-104
Dharma Acarya,Pendidikan Bahasa Inggris,quipper-104
Dharma Acarya,Pendidikan Profesi Guru,quipper-104
Pascasarjana,Brahma Widya (Filsafat),quipper-104
Pascasarjana,Dharma Acarya (Ilmu Pendidikan Agama Hindu),quipper-104
Pascasarjana,Ilmu Komunikasi Hindu,quipper-104
Pascasarjana,Pariwisata Budaya dan Keagamaan,quipper-104
Pascasarjana,Pendidikan Bahasa Bali,quipper-104
