id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
E5ixWKrrC8H4xwqQ2gMTw8feiCFpgXHr3DW-0nHC6Sx1CP1iL3_vECAu4PpySEdaYIo4uA==,Kota Semarang,Prov. Jawa Tengah,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Hakli,Swasta,7,4.800.000 - 4.800.000,Perguruan Tinggi Swasta,LLDIKTI VI,063053  , stikeshaklismg@yahoo.co.id,024-7601844,024-76632464, www.stikeshaklismg.ac.id,Jalan Dr Ismangil 27 ,-,50148,Tidak Diisi,0.0,0.0,2003-08-05T00:00:00Z,2003-08-05T00:00:00Z,119DO2003,Baik,-
BCJSrxEzQCmH3_xK74R3i9kjtYTNvKLisaV43arkbU51-nrJ4TOu4hk3jH3k3vPURVatsw==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik Sekali,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Notokusumo Yogyakarta,Swasta,4,500.000 - 7.450.000,Perguruan Tinggi Swasta,LLDIKTI V,053048  ,admisi@stikes-notokusumo.ac.id ,(0274) 587208,(0274) 587402,www.stikes-notokusumo.ac.id,Kampus I  : Jl. masjid PA No 5 Yogyakarta  Kampus II : Jl. Bener No 26 Tegalrejo,-,-,Kec. Tegalrejo,-7.779166,110.352591,2019-08-20T00:00:00Z,2019-08-20T00:00:00Z,739/KPT/I/2019,Baik Sekali,-
3f6-ehLY-FUNNeBPaT82PDQZk1XSOd7fYJXiprXGQgG6vUT7-VLKUniDICojm0a1V4TVBQ==,Kota Bogor,Prov. Jawa Barat,Baik,-,Aktif,Politeknik Prasetiya Mandiri,Swasta,13,4.000.000 - 5.000.000,Perguruan Tinggi Swasta,LLDIKTI IV,045071  ,info@prasetiyamandiri.ac.id,02518356102,0251-8356102,https://prasetiyamandiri.ac.id/,-,-,-,Tidak Diisi,-6.6016198,106.8122533,2023-11-06T00:00:00Z,2023-11-06T00:00:00Z,303/D/OT/2023,Baik,-
JaTzsNZRFfZ1LP_ADiOXPrzrGYvYEgzwtxfN_W_e4ys8ROr8DMoG10e40S1D2VDvcE4x5w==,Kab. Sleman,Prov. D.I. Yogyakarta,-,STIKES 'Aisyiyah Yog,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Aisyiyah Yogyakarta,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI V,053033  ,stikesayo@stikesaisyiyah.ac.id,0274-4469199,0274-4469204,www.stikesaisyiyah.ac.id,Jalan Ring Road Barat No. 63 Mlangi Nogotirto Gamping Sleman DIY,STIKES 'Aisyiyah Yog,55292,Kec. Gamping,0.0,0.0,2003-10-14T00:00:00Z,2003-10-14T00:00:00Z,181/D/O/2003,-,-
4BwvMLutLV0FYsC_tplfRak0xtJ0Ryy5dRiYab9VamiXUK6E7188sRGh4sVh3EdWG0HnPg==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Tutup,Akademi Kesejahteraan Sosial Tarakanita,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI V,054002  ,akstarki@indosat.net.id,0274-514-250,0274-512-494,-,Jalan Tantular Pringwulung Condongcatur,-,55012,Tidak Diisi,0.0,0.0,1952-07-07T00:00:00Z,2017-04-19T00:00:00Z,166/M/KPT/2017,-,-
PoHhnu9tn66x72h2cYEviItEi8luy2a7iyA98Sq5mVsom4UNLJ6sDqei8LpRxmhZOe6R7Q==,Kota Denpasar,Prov. Bali,Baik,Primakara,Alih Bentuk,STMIK Primakara,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083080  ,info@primakara.ac.id,0361-8956084,0361-8956084,www.primakara.ac.id,Jalan Tukad Badung No. 135  Renon,Primakara,80226,Tidak Diisi,-8.6893593,115.23789,2013-09-27T00:00:00Z,2013-09-27T00:00:00Z,458/E/O/2013,Baik,-
2zNI-fAlDROeusJQa7Ogkw8VX1jUEOJudbKAMSpOCQ55nsgQ7VkkMIe3WYYyK2j-chC7nQ==,Kota Semarang,Prov. Jawa Tengah,Baik,AKFAR 17-08-1945,Alih Bentuk,Akademi Farmasi 17 Agustus 1945 Semarang,Swasta,1,3.750.000 - 30.750.000,Perguruan Tinggi Swasta,LLDIKTI VI,064158  ,info@akfar17smg.ac.id,024-7608694,024-7625060,www.akfar17smg.ac.id, Jln. Jendral Sudirman No. 350 Semarang - Jawa Tengah,AKFAR 17-08-1945,50149,Kec. Semarang Barat,-6.9839025,110.3882714,2011-12-07T00:00:00Z,2015-07-13T00:00:00Z,437/M/Kp/VII/2015,Baik,-
Dkf5Otuyv2mvwP5n4dIEisyFgSBxrVS6bfKhVT99fS7vsyNV7Rt5eGgZZTPmB3i3_FKJbQ==,Kab. Maluku Tengah,Prov. Maluku,-,STIA SP,Alih Bentuk,Sekolah Tinggi Ilmu Administrasi Said Perintah,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XII,123046  ,stiasaidp@gmail.com,0914-22425,0914-22425, www.stiasaidperintah.masohi.ac.id,Jalan Nuri ,STIA SP,97511,Kec. Masohi,-3.305966,128.969487,2005-03-18T00:00:00Z,2005-03-18T00:00:00Z,31DO2005,-,-
CksBgsoYkN5bq5GsSODqW2NyZ-eUOMF1MCUxG7Q53ARu9Ctfur0fn6huzE9bqVaXBrMhAQ==,Kota Bengkulu,Prov. Bengkulu,Baik Sekali,STIESNU BENGKULU,Aktif,Sekolah Tinggi Ilmu Ekonomi Syariah Nahdlatul Ulama Bengkulu,Agama,3,2.500.000 - 2.500.000,Perguruan Tinggi Agama,PTA Islam Swasta,213562  ,humas@stiesnu-bengkulu.ac.id,085369179919,-,stiesnu-bengkulu.ac.id,-,STIESNU BENGKULU,-    ,Tidak Diisi,-3.846857,102.328555,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,Nomor: 607 Tahun 2016,Baik Sekali,-
6dE0OfIGhLgNX40AyT9fSUR9o9g1Y5Dy6x26QELC0U72yH8KiCEST5VDcHMa3TaPJFHlJA==,Kab. Deli Serdang,Prov. Sumatera Utara,-,-,Aktif,Sekolah Tinggi Teologi Harapan Baru Medan,Agama,2,-,Perguruan Tinggi Agama,PTA Kristen Swasta,233399  ,-,-,-,-,Jalan Helvetia By Pass Kapten Sumarsono Aronta Nomor 79 Kecamatan Sunggal,-,20124,Tidak Diisi,0.0,0.0,2025-01-30T00:00:00Z,2025-01-30T00:00:00Z,94 Tahun 2024,-,-
296x5ni9kBsI7yrjcNQ6WHlRPzXjbwEl9M_66RzSQ84y7ClqoT-Kh9ZLa694_msC4_kBBQ==,Kota Langsa,Prov. Aceh,-,STAIN ZAWIYAH COT KA,Aktif,STAIN Zawiyah Cot Kala Langsa,Agama,16,-,Perguruan Tinggi Agama,PTA Islam Negeri,203020  ,info@stainlangsa.ac.id,(0642) 23129,(0641) 425139,www.stainlangsa.ac.id, Jl Meurandeh Kota Langsa,STAIN ZAWIYAH COT KA,24411,Tidak Diisi,0.0,0.0,2001-01-01T00:00:00Z,2009-01-01T00:00:00Z, -,-,-
xy6nBiADoxGnS8kqUBgMof6Rr0EKA1P4Hf2YCzFrYjMO3PkrTHi15I_g3ONj_5N0m3iOFQ==,Kab. Manokwari,Prov. Papua Barat,Baik Sekali,UNIPA,Aktif,Universitas Papua,Negeri,66,-,Perguruan Tinggi Negeri,PTN,001045  ,rektor@unipa.ac.id,0986-211974  211754,0986-211455,https://bpak.unipa.ac.id/,Jl Gunung Salju  Amban Manokwari,UNIPA,98314,Kec. Manokwari Barat,-0.83426,134.07014,2000-11-03T00:00:00Z,2014-10-17T00:00:00Z,155 Tahun 2014,Baik Sekali,-
a3Yi25HQtMQaNwiDfvSSI7cPXroem05ZTmrj_yr0QIKeR3LFot-CoyynzscF89vyPNtxvg==,Kota Kendari,Prov. Sulawesi Tenggara,Baik,STAH BGK,Aktif,Sekolah Tinggi Agama Hindu Bhatara Guru Kendari Sulawesi Tenggara ,Agama,3,1.000.000 - 1.000.000,Perguruan Tinggi Agama,PTA Hindu Negeri,243009  ,stahbgkendari@gmail.com,-,-,stahbgk.ac.id,Jln. Cempaka Putih Nomor: 19 Kendari Sulawesi tenggara   ,STAH BGK,93117,Tidak Diisi,0.0,0.0,2017-09-14T00:00:00Z,2017-09-14T00:00:00Z,Nomor: 171 Tahun 2017,Baik,-
ugHvsou1PMbRD69S1LhTnzFCq7cJTwswrtRJ9vgF4MIHMmkBbacbUt9wlg_hESB_6OTo5Q==,Kota tangerang Selatan,Prov. Banten,-,-,Tutup,STKIP Suluh Bangsa,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,033159  ,-,-,-,-,Gedung D YAN Jl. Legoso Raya No. 31 Ciputat ,-,15419,Kec. Ciputat,0.0,0.0,2001-08-15T00:00:00Z,2015-12-23T00:00:00Z,675/M/Kp/XII/2015,-,-
EaxTiC1I6Gxq3FrvDA8fkQCSvZ_3uia2PtGvjE60anaQD572MCw22DJk1tqWQsofKWpyIA==,Kota Pangkalpinang,Prov. Bangka Belitung,Baik,ICI,Aktif,Institut Citra Internasional,Swasta,6,2.400.000 - 17.950.000,Perguruan Tinggi Swasta,LLDIKTI II,022018  ,institutcitrainternasional@gmail.com,0717-422531,-,www.ici.ac.id,-,ICI,-,Tidak Diisi,-2.1206046,106.0957787,2023-06-06T00:00:00Z,2023-06-06T00:00:00Z,475/E/O/2023,Baik,-
rQgG8pm6kIpSBc61x2PVLGNSwG4M9wCt_yXybzJvtwgezVY6c9lQhM-9C8aWYHTL67VdgQ==,Kota Surakarta,Prov. Jawa Tengah,-,ABA Pignatelli,Alih Bentuk,Akademi Bahasa Asing St Pignatelli,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064013  ,abapignatelli@gmail.com,0271-715333,0271-715333, www.abapignatelli.ac.id,Karangasem Laweyan Po Box 227 ,ABA Pignatelli,57101,Tidak Diisi,-7.553508,110.777284,1968-01-16T00:00:00Z,1968-01-16T00:00:00Z,12,-,-
ivzmtegQZbLOfyowUIMZmzaN0Nsq0a2ajxaBQN54Xp2g0HWrdBwY5JTqZMfc0SFgc-b4hw==,Kota Banda Aceh,Prov. Aceh,Baik,STTIT,Aktif,Sekolah Tinggi Teknik Iskandar Thani,Swasta,3,2.400.000 - 30.000.000,Perguruan Tinggi Swasta,LLDIKTI XIII,133007  ,universitasiskandarthani@gmail.com,065127545,065127545,sttit.ac.id,Jl. Alue Naga Desa Tibang Banda Aceh,STTIT,12345,Tidak Diisi,0.0,0.0,1987-04-27T00:00:00Z,1987-04-27T00:00:00Z,184SKSKPPSKOP-11987,Baik,-
O_2axP3jam03TPc6eAQ50EmDOnZ6KR84RsPiFqsPA-bDHufOZl71kM5v44LBOrbEh620Ag==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Kebidanan Imelda,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014056  ,-,061-6610072,-,-,Jalan Bilal No 24 ,-,20239,Kec. Medan Timur,0.0,0.0,2002-05-13T00:00:00Z,2002-05-13T00:00:00Z,82/D/O/2002,-,-
Akzt3cqJl7FqIoeglm9Lva6e3ZN5CKF2NV1r4mkaW8N4Nrw1MJME4JskRFYJR8Elpi4xBg==,Kab. Bogor,Prov. Jawa Barat,-,-,Aktif,Sekolah Tinggi Ilmu Tarbiyah Al Wafi Bogor,Agama,1,-,Perguruan Tinggi Agama,PTA Islam Swasta,213791  ,-,-,-,-,Jalan Raya Arco Nomor 1 RT. 002/RW. 01 Desa Citayam  Kecamatan Tajurhalang,-,16320,Tidak Diisi,0.0,0.0,2024-10-18T00:00:00Z,2024-10-18T00:00:00Z,1044 Tahun 2024,-,-
QMb9SDaGHEyg2gJWBXhKk_qQfyXDXJEyrrUQC2NPsyxBBo11qeNI0yBH2Q_rzokXtxm9Tw==,Kota Jayapura,Prov. Papua,B,Uningrat Papua,Aktif,Universitas Doktor Husni Ingratubun Papua,Swasta,9,3.000.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI XIV,141017  ,humas@uningratpapua.ac.id,-,-,www.uningratpapua.ac.id,-,Uningrat Papua,-,Tidak Diisi,-2.6003775,140.6764126,2023-03-08T00:00:00Z,2023-03-08T00:00:00Z,262/E/O/2023,B,-
sFdZuXmwV5B3XY5Kasq5zTS13VpIO0pQsTM0u9sgDYMn7Q9VaDYXscBwzlfCLdPNhOS97g==,Kab. Mandailing Natal,Prov. Sumatera Utara,-,AKADEMI KEBIDANAN NA,Alih Bentuk,Akademi Kebidanan Namira Madina Panyabungan,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014173  ,namiramadina2007@gmail.com,0636321875,0636321875,www.akbid-namiramadina.ac.id,Jl BHAYANGKARA NO. 125 GUNUNG TUA LUMBAN PASIR. PANYABUNGAN,AKADEMI KEBIDANAN NA,22918,Kec. Panyabungan Kota,0.0,0.0,2007-06-14T00:00:00Z,2017-07-26T00:00:00Z,415/KPT/I/2017,-,-
ILf0o6DEkpUf6KMFXDQ5qo-IbQ1tGKvoBeleEVKu1n27-98z8Nkr_1dxBJAaC4MZkX3DkQ==,Kab. Bantul,Prov. D.I. Yogyakarta,-,Stikes Alma Ata Yogy,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Alma Ata Yogyakarta,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI V,053036  ,stikes@almaata.ac.id,(0274)4342288,(0274)4342269,www.almaata.ac.id,Jalan Ringroad Barat Daya No 1 Tamantirto,Stikes Alma Ata Yogy,55011,Kec. Kasihan,0.0,0.0,2006-06-29T00:00:00Z,2006-06-29T00:00:00Z,108DO2006,-,-
E4jl3jo2uyNOucCoGiIj6YzyR66KsOUlgRrYi4_uCji-PaGyib6zk8lxfuwkpIJ8Zh5A8Q==,Kota tangerang Selatan,Prov. Banten,Baik Sekali,UNPAM,Aktif,Universitas Pamulang,Swasta,42,2.400.000 - 4.900.000,Perguruan Tinggi Swasta,LLDIKTI IV,041033  ,admin@unpam.ac.id,(021) 7412566,74709855,www.unpam.ac.id,Jalan Suryakencana No 1 Pamulang  Kota Tangerang Selatan Provinsi Banten,UNPAM,15417,Tidak Diisi,-6.3445179,106.737299,2000-05-15T00:00:00Z,2001-08-02T00:00:00Z,MENDIKBUD 136DO2001,Baik Sekali,-
qjvpubwrrQNl4BR_TEBmkrBqxsZ6Y9zj2k9jVknHqv4qL20j6dSu9UjxADyJmB9Usle7sA==,Kab. Barru,Prov. Sulawesi Selatan,Baik,STAI Al Gazali Barru,Aktif,Sekolah Tinggi Agama Islam Al Gazali Barru,Agama,1,-,Perguruan Tinggi Agama,PTA Islam Swasta,213331  ,staialgazalibarru@ymail.com,0427-2323259,0427-2323259,.................,Jl. Sultan Hasanuddin No. 65 (Kompleks Masjid Besar Nurul Ittihad Pekkae)  Kecama,STAI Al Gazali Barru,90761,Kec. Tanete Rilau,0.0,0.0,1996-04-30T00:00:00Z,1996-04-30T00:00:00Z,181 Tahun 1996,Baik,-
s3IwZImaeL8NUGW0r0HORWBhaUoBQZS6OCNW_9ejWLzlszuMH-k_-QmuYHq_lvYDoQvuPg==,Kab. Bogor,Prov. Jawa Barat,-,STSN / POLTEK SSN,Alih Bentuk,Sekolah Tinggi Sandi Negara,Kedinasan,5,-,Perguruan Tinggi Kementerian Lain,Badan Siber dan Sandi Negara,463001  ,humas@poltekssn.ac.id,02518541754,02518541720,https://poltekssn.ac.id,Kompleks Bumi Sanapati Jalan Raya Haji USA  Ciseeng  Bogor,STSN / POLTEK SSN,16120,Tidak Diisi,-6.4567654,106.6685343,0001-01-01T00:00:00Z,-,-,-,-
uqfXHIQ67Yc6LPVWxtQROkhxjo5wooWZUGdPr-LKUI-wSfRAmbmVMZvHv_VPMnR3M-drMA==,Kota Palembang,Prov. Sumatera Selatan,-,-,Alih Bentuk,Akd Teknik Radiodiag. Dan Radioterapi Widya Dharma,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024040  , ,0711-440400,0711-410104, ,Jl Kol H Burlian No 7 Km 6 5 ,-,30153,Tidak Diisi,0.0,0.0,1997-08-28T00:00:00Z,1997-08-28T00:00:00Z,28,-,-
qLYE647L7jzrtxlPxmTEqEHT2dQa-yQpTrjjhG5oiPO4gl5yURPHGm390hTvjFVoDIYObw==,Kab. Sorong Selatan,Prov. Papua Barat,Baik,UNSAR,Aktif,Universitas Werisar,Swasta,5,2.600.000 - 2.600.000,Perguruan Tinggi Swasta,LLDIKTI XIV,141015  ,unsar47eo2022@gmail.com,081240940380,-,unsar.ac.id,-,UNSAR,-,Tidak Diisi,-1.2092679,132.1531102,2022-01-27T00:00:00Z,2022-01-27T00:00:00Z,47/E/O/2022,Baik,-
7kDaK-sCahZYmZLi6rhTP84MC6-sit4S4KmwFBgwHDUvallYF3vBoRYW-iAZoSTFnW_E-Q==,Kota Semarang,Prov. Jawa Tengah,-,Akbid Karsa Mulia,Tutup,Akademi Kebidanan Karsa Mulia,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064089  ,akbid.karsamulia@yahoo.com,0246725022,0246725022,www.akbidkarsamulia.org,Jalan Sambiroto Raya No 64 D ,Akbid Karsa Mulia,50276,Tidak Diisi,0.0,0.0,2003-05-07T00:00:00Z,2021-02-15T00:00:00Z,015/D/OT/2021,-,-
MUIs6L3PbJFwzwpbimn8ylqc2xzIdTdHm7Nlz-LwfM_gYK3vROyMhV-pPrgzn4d0y0dk-g==,Kab. Indramayu,Prov. Jawa Barat,Baik,STAIS DHARMA,Alih Bentuk,Sekolah Tinggi Agama Islam Pangeran Dharma Kusuma Segeran Indramayu,Agama,5,-,Perguruan Tinggi Agama,PTA Islam Swasta,213123  ,staisdharma@gmail.com,0234 487575,0234 485176,http://staisdharma.ac.id/,Jl. KH. Hasyim Asy'ari No. 1/1 Segeran Kidul Juntinyuat Indramayu Jawa Barat,STAIS DHARMA,45282,Tidak Diisi,-6.4714899,108.4025786,2003-11-20T00:00:00Z,2003-11-20T00:00:00Z,Dj.II/532/2003,Baik,-
tIYnw9NrmcKD7WLLyrBHzndiksCwFshY5wW4gMxyJOxioW2b3jWFj780OqjZcPo0Oq1wfQ==,Kota Bandung,Prov. Jawa Barat,B,Universitas Inaba,Aktif,Universitas Indonesia Membangun,Swasta,9,50.000 - 11.150.000,Perguruan Tinggi Swasta,LLDIKTI IV,041093  ,universitasinaba@inaba.ac.id,(022) 7563919,(022) 7563921,https://inaba.ac.id/,-,Universitas Inaba,-,Tidak Diisi,-6.9499292,107.6228552,2021-04-09T00:00:00Z,2021-04-09T00:00:00Z,127/E/O/2021,B,-
RK5mpWb6zgcl9XghghN5_wMNMzBWiGHmHd-x9ARVnEH48LzW_4lK2BR0AaeYALcSN4w3nw==,Kota Medan,Prov. Sumatera Utara,Baik,AMIK MEDICOM,Aktif,Akademi Informatika Dan Komputer Medicom,Swasta,3,6.500.000 - 8.000.000,Perguruan Tinggi Swasta,LLDIKTI I,014126  ,sahabatmedicom@gmail.com,061-4152616,061-4578074,www.medicom.ac.id,Jalan Bantam No 12 ,AMIK MEDICOM,20231,Kec. Medan Deli,3.5762057,98.6621848,2003-01-17T00:00:00Z,2017-01-13T00:00:00Z,29/KPT/I/2017,Baik,-
j7n8Vpn6DQAfCOItUSyzs17sSmrMWLkZKH0tia_FxYQGzSRj5-038QdjZpTercVjghPv0g==,Kota Medan,Prov. Sumatera Utara,B,Poltek AMI Medan,Aktif,Politeknik Adiguna Maritim Indonesia Medan,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI I,015024  ,info@poltek-amimedan.ac.id,(061) 6615034,(061) 6627964,http://poltek-amimedan.ac.id,Jalan Brigjend. Bejo. d/h Pertempuran No.125  Pulo Brayan Kota,Poltek AMI Medan,-,Kec. Medan Barat,5.1797153,112.8885852,2020-02-18T00:00:00Z,2020-02-18T00:00:00Z,288/M/2020,B,-
gBMIFDgzjrS9xY5LHnCUbyLKcWJPMu-NAasyhdo7mjzv6G2qe_UsRPUUQbVJQnaBqPnwmA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,-,Tutup,Politeknik Orang Tua,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI III,035013  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2016-08-31T00:00:00Z,2025-02-14T00:00:00Z,300/KPT/I/2016  (35/B/O/2025),-,-
udzJCxiWHLSvrQkEyA-VJ0DIT6bsAe3jF728gWu62v1VwG7XRBisGVyMhAjBmxrt1URq-g==,Kab. Tasikmalaya,Prov. Jawa Barat,Baik,IAILM Suryalaya,Aktif,Institut Agama Islam Latifah Mubarokiyah (IAILM) Suryalaya Tasikmalaya,Agama,9,280.000 - 8.510.000,Perguruan Tinggi Agama,PTA Islam Swasta,212003  ,iailm@iailm.ac.id,0265-455808,0265-455809,iailm.ac.id,Ds. Tanjungkerta  Kec. Pagerageung,IAILM Suryalaya,46158,Tidak Diisi,-7.1240217,108.2139051,-,1989-05-27T00:00:00Z,No. 108 Th 1989,Baik,-
9bgUW0Pqze9OhmaCBKFk2XJxAaFSrZOdOLosFSQ8JUV5IxRU1kXJ85SzReM0B5kpfBJc6g==,Kota Bandung,Prov. Jawa Barat,Baik Sekali,ISBI Bandung,Aktif,Institut Seni Budaya Indonesia Bandung,Negeri,18,500.000 - 7.500.000,Perguruan Tinggi Negeri,PTN,002010  ,isbi@isbi.ac.id,022-7314982,022-7303021,www.isbi.ac.id,Jalan Buahbatu No. 212 Bandung,ISBI Bandung,40265,Tidak Diisi,-6.942727,107.62753,1995-08-25T00:00:00Z,2014-08-25T00:00:00Z,Perspres No. 86 Tahun 2014,Baik Sekali,-
uRwvIIjmWklBc0xV-CUMw4nIiuR4ijtc3bYsE9qqDyZlP4YxvEKDNfPdlb0U4e4I4kY4Uw==,Kota Bandung,Prov. Jawa Barat,Baik,Poltek Praktisi ,Aktif,Politeknik Praktisi Bandung,Swasta,3,1.200.000 - 7.200.000,Perguruan Tinggi Swasta,LLDIKTI IV,045018  ,info@praktisi.ac.id,022-4219740,022-4219741,www.praktisi.ac.id,Jalan Merdeka No. 46,Poltek Praktisi ,40117,Tidak Diisi,0.0,0.0,2002-09-04T00:00:00Z,2002-09-04T00:00:00Z,195DO2002,Baik,-
ouie5Rkv057gwEAdtJsa80S7TWsu1b0OfC6NnL53ydJPMDfHpLJUbeNzdUu-IDVpVys71A==,Kab. Maros,Prov. Sulawesi Selatan,-,YAPENAS MAROS,Aktif,Akademi Keperawatan Yapenas 21 Maros,Swasta,1,2.750.000 - 2.750.000,Perguruan Tinggi Swasta,LLDIKTI IX,094050  ,info@yapenas21maros.ac.id,0411-3881920,0411-3881920,http://akper.yapenas21maros.ac.id,Jl Perintis Kemerdekaan KM 19 Mandai,YAPENAS MAROS,90552,Tidak Diisi,-6.1968492,120.4471789,2001-09-24T00:00:00Z,2001-03-15T00:00:00Z,16  38,-,-
96t6EtO6fK5qJbf-Mvvgxu88qllEIAbbylLGqucJ6nBKzRoA4iuSwMnejNEcF8G7xiZXLQ==,Kab. Minahasa,Prov. Sulawesi Utara,-,-,Aktif,Sekolah Tinggi Teologi Istto Hikmat Wahyu,Agama,2,-,Perguruan Tinggi Agama,PTA Kristen Swasta,233241  ,sttisttohw@yahoo.com , 0431-893410, , , ,-,0    ,Tidak Diisi,0.0,0.0,0001-01-01T00:00:00Z,-,-,-,-
g8lTaUnJAKdDifbbfCXoQno-m2gxXVa9S8KjB-GmKb-v7S2O4gaEfk7kwXApObMozpNHTQ==,Kab. Aceh Tenggara,Prov. Aceh,-,-,Tutup,Sekolah Tinggi Pertanian Gunung Leuser,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,013053  ,-,0629 - 522052,-,-,Jalan Iskandarmuda No 01 ,-,24651,Kec. Lueser,0.0,0.0,1993-09-23T00:00:00Z,1993-09-23T00:00:00Z,133DO1993,-,-
RjSQMVU6b5nRHpqo1NVrPF_zrCVhZopqi2tjF7K0dqGRuhDQKs0U4npygXjjR-1hgQTbkw==,Kota Bekasi,Prov. Jawa Barat,Baik,STAI BANI SALEH,Aktif,STAI Bani Saleh Bekasi,Agama,3,-,Perguruan Tinggi Agama,PTA Islam Swasta,213175  ,staibanisaleh@yahoo.co.id,021-88343360,021-88343360,www.stai.banisaleh.ac.id,Jl. M. Hasibuan No.68 Bekasi Timur,STAI BANI SALEH,17113,Tidak Diisi,0.0,0.0,2002-08-19T00:00:00Z,2002-08-19T00:00:00Z,113 Tahun 2002,Baik,-
PZa4pV2qRxd1hHkThbwJwz5C7-cNZC5UnJOH5GjIoPnJohC8xvRpZW5TIuq_puRcoNSOow==,Kota Bogor,Prov. Jawa Barat,B,IBI Kesatuan,Aktif,Institut Bisnis Dan Informatika Kesatuan,Swasta,14,-,Perguruan Tinggi Swasta,LLDIKTI IV,042016  ,info@ibik.ac.id,0251 8381112,0251 8319925,http://www.ibik.ac.id,Jl. Rangga Gading No.1  Gudang  Kecamatan Bogor Tengah  Kota Bogor  Jawa Barat ,IBI Kesatuan,16123,Tidak Diisi,-6.606328,106.799225,2019-08-23T00:00:00Z,2019-08-23T00:00:00Z,764/KPT/I/2019,B,-
Cl7JjOxwpUUzf3LhHvz2aUOEIsHgJL5f9lRkfAmYUxiHm-7imeV60FKHbQ_hgRas_MGc-g==,Kota Bekasi,Prov. Jawa Barat,-,STISIP BEKASI,Tutup,Sekolah Tinggi Ilmu Sosial Dan Ilmu Politik Bekasi,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043241  ,stisipbekasi.nh@gmail.com,-,-,-,Jl Narogong Siliwangi No 1 KM.9 Kel /Kec.Bantargebang Kota Bekasi,STISIP BEKASI,17151,Tidak Diisi,-4.4904947,114.690343,2004-03-01T00:00:00Z,2004-03-01T00:00:00Z,32DO2004 / 654/E/O/2024,-,-
EIH72mzAPldzE26dx43aqMcrdfezFBqPWBNvhSkn2IUGCH8HZFpasBcLnOjAFosm-qsHTg==,Kab. Sumbawa,Prov. Nusa Tenggara Barat,-,Akper Samawa,Alih Bentuk,Akademi Keperawatan Samawa,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VIII,084024  ,info@akpersamawa.com,0371 2620766,0371 2620766,www.akpersamawa.com,Jalan Garuda No 104 Samawa ,Akper Samawa,84381,Tidak Diisi,-8.521664,117.43089,2004-11-01T00:00:00Z,2004-08-13T00:00:00Z,126DO2004,-,-
VSM4xnfJr8oj4xauLqdN003phAjzNzUASuCjQ7wNuynIK6a_arKgxV5aXDhmeGIatm_CnQ==,Kab. Indragiri Hilir,Prov. Riau,Baik,STIKES HUGE,Aktif,Sekolah Tinggi Ilmu Kesehatan Husada Gemilang,Lainnya,2,4.500.000 - 5.400.000,N/A,LLDIKTI XVII,173159  ,stikeshusadagemilang@gmail.com,076821621,076821621,husadagemilang.ac.id,-,STIKES HUGE,-,Tidak Diisi,-0.304261,103.1702045,2021-07-19T00:00:00Z,2021-07-19T00:00:00Z,330/E/O/2021,Baik,-
