faculty,prodi,institution_code
AGAMA ISLAM,PENDIDIKAN AGAMA ISLAM,quipper-40
AGAMA ISLAM,HUKUM KELUARGA ISLAM- AHWAL SYAKHSHIYYAH,quipper-40
AGAMA ISLAM,EKONOMI SYARIAH,quipper-40
AGAMA ISLAM,PENDIDIKAN BAHASA ARAB,quipper-40
TEKNIK,TEKNIK MESIN,quipper-40
TEKNIK,TEKNIK SIPIL,quipper-40
TEKNIK,TEKNIK INDUSTRI,quipper-40
TEKNIK,INFORMATIKA,quipper-40
TEKNIK,TEKNIK ELEKTRO/TEKNOLOGI ELEKTRONIKA,quipper-40
PSIKOLOGI,PSIKOLOGI,quipper-40
LLMU KESEHATAN,ILMU KEPERAWATAN,quipper-40
LLMU KESEHATAN,FARMASI,quipper-40
LLMU KESEHATAN,FISIOTERAPI,quipper-40
SARJANA,PENDIDIKAN TEOLOGI,quipper-41
PROFESI,NERS,quipper-42
DIPLOMA,KEPERAWATAN,quipper-42
SARJANA,ILMU KEPERAWATAN,quipper-42
SARJANA,ADMINISTRASI RUMAH SAKIT,quipper-42
PROGRAM VOKASI,PERPAJAKAN,quipper-43
PROGRAM VOKASI,ADMINISTRASI BISNIS,quipper-43
PROGRAM VOKASI,AKUNTANSI BISNIS,quipper-43
FAKULTAS ILMU SOSIAL DAN MANAJEMEN,MANAJEMEN KOMUNIKASI,quipper-43
FAKULTAS ILMU SOSIAL DAN MANAJEMEN,HOSPITALITY DAN PARIWISATA,quipper-43
FAKULTAS ILMU SOSIAL DAN MANAJEMEN,MANAJEMEN LOGISTIK,quipper-43
FAKULTAS ILMU ADMINISTRASI,ADMINISTRASI PUBLIK,quipper-43
FAKULTAS ILMU ADMINISTRASI,ADMINISTRASI BISNIS,quipper-43
PROGRAM PASCASARJANA,ILMU ADMINISTRASI,quipper-43
PROGRAM DIPLOMA,TEKNIK PEMBUATAN PERALATAN PERKAKAS PRODUKSI,quipper-44
PROGRAM DIPLOMA,TEKNIK PRODUKSI DAN PROSES MANUFAKTUR,quipper-44
PROGRAM DIPLOMA,MANAJEMEN INFORMATIKA,quipper-44
PROGRAM DIPLOMA,MESIN OTOMOTIF,quipper-44
PROGRAM DIPLOMA,MEKATRONIKA TEKNOLOGI KONSTRUKSI BANGUNAN GEDUNG,quipper-44
ILMU EKONOMI,AKUNTANSI,quipper-45
ILMU EKONOMI,MANAJEMEN,quipper-45
FAKULTAS SENI PERTUNJUKAN,SENI TARI,quipper-46
FAKULTAS SENI PERTUNJUKAN,SENI MUSIK,quipper-46
FAKULTAS SENI PERTUNJUKAN,SENI RUPA MURNI,quipper-46
FAKULTAS SENI RUPA DAN DESAIN,KRIYA SENI,quipper-46
FAKULTAS SENI RUPA DAN DESAIN,DESAIN KOMUNIKASI VISUAL,quipper-46
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-47
FAKULTAS PSIKOLOGI,MAGISTER PSIKOLOGI,quipper-47
FAKULTAS PSIKOLOGI,PROFESI PSIKOLOGI,quipper-47
FAKULTAS PSIKOLOGI,DOKTORAL PSIKOLOGI,quipper-47
FAKULTAS ILMU ADMINISTRASI BISNIS DAN ILMU KOMUNIKASI,ADMINISTRASI BISNIS,quipper-47
FAKULTAS ILMU ADMINISTRASI BISNIS DAN ILMU KOMUNIKASI,ILMU KOMUNIKASI,quipper-47
FAKULTAS ILMU ADMINISTRASI BISNIS DAN ILMU KOMUNIKASI,PARIWISATA,quipper-47
FAKULTAS ILMU ADMINISTRASI BISNIS DAN ILMU KOMUNIKASI,ILMU ADMINISTRASI BISNIS,quipper-47
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-47
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-47
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-47
FAKULTAS TEKNOBIOLOGI,BIOTEKNOLOGI,quipper-47
FAKULTAS TEKNOBIOLOGI,TEKNOLOGI PANGAN,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,KEDOKTERAN,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,DOKTER,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,FARMASI,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,BIOMEDIK,quipper-47
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-47
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-47
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-47
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-47
FAKULTAS HUKUM,ILMU HUKUM,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,BIMBINGAN DAN KONSELING,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,ILMU PENDIDIKAN TEOLOGI,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,PENDIDIKAN GURU SEKOLAH DASAR,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,PENDIDIKAN BAHASA INGGRIS,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,LINGUISTIK TERAPAN BAHASA INGGRIS,quipper-47
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,PENDIDIKAN BAHASA INGGRIS,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,ILMU KOMUNIKASI,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,HUBUNGAN INTERNASIONAL,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,PSIKOLOGI,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,ARSITEKTUR,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,TEKNIK SIPIL,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,TEKNIK LINGKUNGAN,quipper-49
FAKULTAS KEDOKTERAN,PENDIDIKAN DOKTER,quipper-49
FAKULTAS ILMU AGAMA ISLAM,ILMU HUKUM,quipper-49
FAKULTAS ILMU AGAMA ISLAM,ILMU AGAMA ISLAM,quipper-49
FAKULTAS ILMU AGAMA ISLAM,ILMU EKONOMI,quipper-49
FAKULTAS ILMU AGAMA ISLAM,EKONOMI SYARIAH,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KIMIA,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FARMASI,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,STATISTIKA,quipper-49
FAKULTAS HUKUM,ILMU HUKUM,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,TEKNIK INDUSTRI,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,TEKNIK KIMIA,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,TEKNIK ELEKTRO,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,TEKNIK MESIN,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,TEKNIK INFORMATIKA,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,ILMU EKONOMI,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,AKUNTANSI,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,MANAJEMEN,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,EKONOMI PEMBANGUNAN,quipper-49
ILMU KESEHATAN,KEPERAWATAN,quipper-50
ILMU KESEHATAN,KEBIDANAN,quipper-50
ILMU KESEHATAN,FARMASI,quipper-50
MAGISTER,TEOLOGI,quipper-51
SARJANA,TEOLOGI,quipper-51
SARJANA,PENDIDIKAN AGAMA KRISTEN,quipper-51
DOKTOR,TEOLOGI,quipper-51
ILMU KESEHATAN,FARMASI,quipper-52
ILMU KESEHATAN,GIZI,quipper-52
ILMU KESEHATAN,KEPERAWATAN,quipper-52
ILMU KESEHATAN,TEKNOLOGI LABORATORIUM MEDIS,quipper-52
FAKULTAS ILMU PANGAN HALAL,TEKNOLOGI PANGAN DAN GIZI,quipper-55
FAKULTAS ILMU PANGAN HALAL,TEKNOLOGI INDUSTRI PERTANIAN,quipper-55
FAKULTAS PERTANIAN,AKUAKULTUR,quipper-55
FAKULTAS PERTANIAN,PETERNAKAN,quipper-55
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-55
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-55
FAKULTAS EKONOMI,MANAJEMEN,quipper-55
FAKULTAS EKONOMI,AKUNTANSI,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,PERBANKAN SYARIAH,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,EKONOMI SYARIAH,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,MANAJEMEN PENDIDIKAN ISLAM,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,PENDIDIKAN GURU SEKOLAH DASAR,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,PENDIDIKAN BAHASA ARAB,quipper-55
FAKULTAS HUKUM,HUKUM,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",SAINS KOMUNIKASI,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",ADMINISTRASI PUBLIK,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",ILMU KOMPUTER,quipper-55
PASCASARJANA,MAGISTER HUKUM,quipper-55
PASCASARJANA,MAGISTER TEKNOLOGI PANGAN,quipper-55
PASCASARJANA,MAGISTER ADMINISTRASI PUBLIK,quipper-55
PERHOTELAN,PENGELOLAAN PERHOTELAN,quipper-56
PARIWISATA,PARIWISATA,quipper-56
PARIWISATA,USAHA PERJALANAN WISATA,quipper-56
PASCASARJANA,PARIWISATA,quipper-56
FAKULTAS EKONOMI & BISNIS,EKONOMI PEMBANGUNAN,quipper-57
FAKULTAS EKONOMI & BISNIS,AKUNTANSI,quipper-57
FAKULTAS EKONOMI & BISNIS,MANAJEMEN,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,TEKNIK ELEKTRO,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,TEKNIK INDUSTRI,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,TEKNIK MESIN,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,SISTEM INFORMASI,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,FISIKA,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,BAHASA INGGRIS,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,ILMU KOMUNIKASI,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,PSIKOLOGI,quipper-57
PASCASARJANA,AKUNTANSI,quipper-57
PASCASARJANA,MANAJEMEN,quipper-57
DIPLOMA,KEPERAWATAN,quipper-58
DIPLOMA,KEBIDANAN,quipper-58
SARJANA,KEPERAWATAN,quipper-58
PROFESI,NERS,quipper-58
ADMINISTRASI BISNIS,ADMINISTRASI BISNIS,quipper-59
PERKERETAAPIAN,TEKNOLOGI BANGUNAN DAN JALUR PERKERETAAPIAN,quipper-61
PERKERETAAPIAN,TEKNOLOGI ELEKTRO PERKERETAAPIAN,quipper-61
PERKERETAAPIAN,MANAJEMEN TRANSPORTASI PERKERETAAPIAN,quipper-61
PERKERETAAPIAN,TEKNOLOGI MEKANIKA PERKERETAAPIAN,quipper-61
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-62
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-62
FAKULTAS KESEHATAN,GIZI,quipper-62
FAKULTAS KESEHATAN,ILMU KEPERAWATAN,quipper-62
FAKULTAS KESEHATAN,KESEHATAN MASYARAKAT,quipper-62
FAKULTAS KESEHATAN,KEBIDANAN,quipper-62
FAKULTAS KOMPUTER,TEKNIK INFORMATIKA,quipper-62
FAKULTAS KOMPUTER,SISTEM INFORMASI,quipper-62
PASCASARJANA,TEKNOLOGI INFORMASI,quipper-64
DESAIN,DESAIN PRODUK,quipper-64
DESAIN,DESAIN KOMUNIKASI VISUAL,quipper-64
SAINS DAN TEKNOLOGI,SISTEM INFORMASI,quipper-64
SAINS DAN TEKNOLOGI,INFORMATIKA,quipper-64
SAINS DAN TEKNOLOGI,TEKNIK ELEKTRO,quipper-64
SAINS DAN TEKNOLOGI,TEKNIK INDUSTRI,quipper-64
SAINS DAN TEKNOLOGI,SISTEM INFORMASI BISNIS,quipper-64
ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-66
ILMU KESEHATAN,GIZI,quipper-66
ILMU KESEHATAN,LAINNYA,quipper-66
TEKNIK PENERBANGAN,TEKNIK BANGUNAN DAN LANDASAN,quipper-67
TEKNIK PENERBANGAN,TEKNIK MEKANIKAL BANDAR UDARA,quipper-67
TEKNIK PENERBANGAN,TEKNIK LISTRIK BANDARA,quipper-67
TEKNIK PENERBANGAN,TEKNIK NAVIGASI UDARA,quipper-67
TEKNIK PENERBANGAN,TEKNIK PESAWAT UDARA,quipper-67
MANAJEMEN PENERBANGAN,OPERASI BANDAR UDARA,quipper-67
PENERBANG,PENERBANG,quipper-67
KESELAMATAN PENERBANGAN,PENERANGAN AERONAUTIKA,quipper-67
KESELAMATAN PENERBANGAN,PERTOLONGAN KECELAKAAN PESAWAT,quipper-67
KESELAMATAN PENERBANGAN,LALU LINTAS UDARA,quipper-67
DIPLOMA 3,BUDIDAYA PERKEBUNAN KELAPA SAWIT,quipper-68
DIPLOMA 3,TEKNOLOGI PENGOLAHAN KELAPA SAWIT,quipper-68
DIPLOMA 3,MANAJEMEN LOGISTIK,quipper-68
SARJANA TERAPAN,TEKNOLOGI REKAYASA PERANGKAT LUNAK,quipper-68
SARJANA TERAPAN,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,quipper-68
SARJANA,SASTRA JEPANG,quipper-69
SARJANA,SASTRA INGGRIS,quipper-69
SARJANA,PENDIDIKAN GURU SEKOLAH DASAR,quipper-69
SARJANA,PENDIDIKAN TEKNOLOGI INFORMASI DAN KOMUNIKASI,quipper-69
SARJANA,PENDIDIKAN BAHASA INGGRIS,quipper-69
FAKULTAS TEKNOBIOLOGI,BIOTEKNOLOGI,quipper-71
FAKULTAS INDUSTRI KREATIF,DESAIN FASHION & PRODUK LIFESTYLE,quipper-71
FAKULTAS INDUSTRI KREATIF,DESAIN & MANAJEMEN PRODUK,quipper-71
FAKULTAS INDUSTRI KREATIF,DESAIN INTERAKSI,quipper-71
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-71
FAKULTAS PSIKOLOGI,PSIKOLOGI PROFESI,quipper-71
FAKULTAS KEDOKTERAN,KEDOKTERAN,quipper-71
FAKULTAS HUKUM,HUKUM,quipper-71
FAKULTAS HUKUM,KENOTARIATAN,quipper-71
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-71
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-71
FAKULTAS TEKNIK,P. K. TEKNIK MANUFAKTUR,quipper-71
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-71
FAKULTAS TEKNIK,TEKNIK KIMIA,quipper-71
FAKULTAS TEKNIK,IF – P. K. SISTEM INFORMASI BISNIS,quipper-71
FAKULTAS TEKNIK,IF – P. K. MULTIMEDIA,quipper-71
FAKULTAS FARMASI,FARMASI,quipper-71
FAKULTAS FARMASI,APOTEKER,quipper-71
FAKULTAS BISNIS DAN EKONOMI,MANAJEMEN,quipper-71
FAKULTAS BISNIS DAN EKONOMI,AKUNTANSI,quipper-71
FAKULTAS BISNIS DAN EKONOMI,PERBANKAN DAN JASA,quipper-71
FAKULTAS BISNIS DAN EKONOMI,KEUANGAN BISNIS INTERNASIONAL,quipper-71
FAKULTAS BISNIS DAN EKONOMI,CREATIVE DIGITAL MARKETING,quipper-71
FAKULTAS BISNIS DAN EKONOMI,DIGITAL BUSINESS INNOVATION,quipper-71
FAKULTAS BISNIS DAN EKONOMI,FINANCE INVESTMENT AND FINANCIAL INTERMEDIARIES,quipper-71
FAKULTAS BISNIS DAN EKONOMI,ENTREPRENEURSHIP AND HUMAN RESOURCE,quipper-71
FAKULTAS BISNIS DAN EKONOMI,EMPOWERMENT BUSINESS NETWORKING,quipper-71
FAKULTAS BISNIS DAN EKONOMI,HOSPITALITY AND TOURISM,quipper-71
FAKULTAS BISNIS DAN EKONOMI,ENTREPRENEURIAL MARKETING,quipper-71
FAKULTAS BISNIS DAN EKONOMI,AKUNTANSI PERPAJAKAN,quipper-71
FAKULTAS BISNIS DAN EKONOMI,AKUNTANSI KEUANGAN DAN PASAR MODAL,quipper-71
FAKULTAS BISNIS DAN EKONOMI,AKUNTANSI SOSIAL DAN LINGKUNGAN,quipper-71
FAKULTAS BISNIS DAN EKONOMI,AKUNTANSI MANAJEMEN DALAM EKONOMI DIGITAL,quipper-71
FAKULTAS BISNIS DAN EKONOMI,INTERNATIONAL BUSINESS NETWORKING/IBN,quipper-71
FAKULTAS BISNIS DAN EKONOMI,PROFESSIONAL ACCOUNTING/PA,quipper-71
POLITEKNIK UBAYA D3,BUSINESS ADMINISTRATION,quipper-71
POLITEKNIK UBAYA D3,COMPUTERIZED ACCOUNTING,quipper-71
POLITEKNIK UBAYA D3,DIGITAL BUSINESS & MARKETING,quipper-71
POLITEKNIK UBAYA D3,DIGITAL BUSINESS ACCOUNTING,quipper-71
POLITEKNIK UBAYA D3,DIGITAL OFFICE ADMINISTRATION,quipper-71
POLITEKNIK UBAYA D3,DIGITAL TAXATION,quipper-71
POLITEKNIK UBAYA D3,ENGLISH FOR BUSINESS & PR,quipper-71
POLITEKNIK UBAYA D3,PROFESSIONAL DIGITAL TAXATION,quipper-71
ILMU PELAYARAN,KELAUTAN,quipper-74
ILMU PELAYARAN,SEKOLAH KEDINASAN,quipper-74
ILMU PELAYARAN,ILMU TEKNIK,quipper-74
ILMU PELAYARAN,NAUTIKA,quipper-74
FAKULTAS BAHASA DAN SASTRA,SASTRA & BAHASA ASING,quipper-75
FAKULTAS BAHASA DAN SASTRA,SASTRA INDONESIA,quipper-75
FAKULTAS BAHASA DAN SASTRA,SASTRA INGGRIS,quipper-75
FAKULTAS HUKUM,ILMU HUKUM,quipper-75
FAKULTAS ILMU KESEHATAN,KEBIDANAN,quipper-75
FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-75
FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,TEKNIK INFORMATIKA,quipper-75
FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,SISTEM INFORMASI,quipper-75
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-75
FAKULTAS BIOLOGI,BIOLOGI,quipper-75
FAKULTAS EKONOMI DAN BISNIS,PERHOTELAN,quipper-75
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-75
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-75
FAKULTAS EKONOMI DAN BISNIS,PARIWISATA,quipper-75
FAKULTAS TEKNIK DAN SAINS,ILMU TEKNIK,quipper-75
FAKULTAS TEKNIK DAN SAINS,TEKNIK ELEKTRO,quipper-75
FAKULTAS TEKNIK DAN SAINS,TEKNIK MESIN,quipper-75
FAKULTAS TEKNIK DAN SAINS,FISIKA,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,BIOLOGI,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,ILMU POLITIK,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,MANAJEMEN,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,ILMU ADMINISTRASI,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,ILMU HUKUM,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,ILMU POLITIK,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,SOSIOLOGI,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,ILMU KOMUNIKASI,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,ADMINISTRASI NEGARA,quipper-75
FAKULTAS EKONOMI,ILMU EKONOMI,quipper-76
FAKULTAS EKONOMI,MANAJEMEN,quipper-76
FAKULTAS EKONOMI,AKUNTANSI,quipper-76
FAKULTAS HUKUM,ILMU HUKUM,quipper-76
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-76
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-76
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-76
FAKULTAS ILMU SOSIAL DAN POLITIK,ILMU ADMINISTRASI,quipper-76
FAKULTAS ILMU SOSIAL DAN POLITIK,ILMU KOMUNIKASI,quipper-76
FAKULTAS BISNIS,AKUNTANSI,quipper-77
FAKULTAS BISNIS,KEWIRAUSAHAAN,quipper-77
FAKULTAS BISNIS,BANKING & FINANCE,quipper-77
FAKULTAS BISNIS,DIGITAL MARKETING,quipper-77
FAKULTAS PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-77
FAKULTAS PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,ILMU KOMPUTER,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,SISTEM INFORMASI,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,TEKNIK INDUSTRI,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,DESAIN KOMUNIKASI VISUAL,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,TEKNIK MESIN,quipper-77
FAKULTAS SENI DAN ILMU PENGETAHUAN,PSIKOLOGI,quipper-77
ILMU KOMPUTER,SISTEM INFORMASI,quipper-79
ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-79
HUKUM DAN KOMUNIKASI,ILMU HUKUM,quipper-79
HUKUM DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-79
HUKUM DAN KOMUNIKASI,HUKUM KESEHATAN,quipper-79
PSIKOLOGI,PSIKOLOGI,quipper-79
ARSITEKTUR DAN DESAIN,ARSITEKTUR. DESAIN KOMUNIKASI VISUAL,quipper-79
BAHASA DAN SENI,SASTRA INGGRIS,quipper-79
TEKNIK,TEKNIK ELEKTRO,quipper-79
TEKNIK,TEKNIK SIPIL,quipper-79
TEKNIK,PROFESI INSINYUR,quipper-79
TEKNOLOGI PERTANIAN,GIZI,quipper-79
TEKNOLOGI PERTANIAN,ILMU DAN TEKNOLOGI PANGAN,quipper-79
EKONOMI DAN BISNIS,MANAJEMEN,quipper-79
EKONOMI DAN BISNIS,AKUNTANSI,quipper-79
EKONOMI DAN BISNIS,PERPAJAKAN,quipper-79
KEDOKTERAN,KEDOKTERAN,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,REKAYASA INFRASTRUKTUR & LINGKUNGAN,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,LINGKUNGAN & PERKOTAAN,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,PROGRAM DOKTOR ILMU LINGKUNGAN,quipper-79
KOMUNIKASI & BAHASA,ILMU KOMUNIKASI,quipper-81
KOMUNIKASI & BAHASA,SASTRA INGGRIS,quipper-81
KOMUNIKASI & BAHASA,BROADCASTING,quipper-81
KOMUNIKASI & BAHASA,PUBLIC RELATIONS,quipper-81
KOMUNIKASI & BAHASA,LAINNYA,quipper-81
EKONOMI & BISNIS,AKUNTANSI,quipper-81
EKONOMI & BISNIS,MANAJEMEN,quipper-81
EKONOMI & BISNIS,PERPAJAKAN,quipper-81
EKONOMI & BISNIS,PERHOTELAN,quipper-81
EKONOMI & BISNIS,ADMINISTRASI BISNIS,quipper-81
EKONOMI & BISNIS,ADMINISTRASI PERKANTORAN,quipper-81
TEKNIK & INFORMATIKA,ILMU TEKNIK,quipper-81
TEKNIK & INFORMATIKA,TEKNIK ELEKTRO,quipper-81
TEKNIK & INFORMATIKA,TEKNIK INDUSTRI,quipper-81
TEKNIK & INFORMATIKA,ILMU KOMPUTER,quipper-81
TEKNIK & INFORMATIKA,SISTEM INFORMASI,quipper-81
TEKNIK & INFORMATIKA,LAINNYA,quipper-81
INFORMATIKA & PARIWISATA,SISTEM INFORMASI,quipper-82
INFORMATIKA & PARIWISATA,TEKNIK INFORMATIKA,quipper-82
INFORMATIKA & PARIWISATA,PARIWISATA,quipper-82
VOKASI,PERBANKAN & KEUANGAN,quipper-82
VOKASI,MANAJEMEN PEMASARAN,quipper-82
VOKASI,AKUNTANSI,quipper-82
BISNIS,AKUNTANSI,quipper-82
BISNIS,MANAJEMEN,quipper-82
BISNIS,BIOKEWIRAUSAHAAN,quipper-82
PASCASARJANA,AKUNTANSI,quipper-82
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-83
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-83
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-83
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-83
FAKULTAS TEKNIK,MANAJEMEN,quipper-83
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-83
FAKULTAS TEKNIK,TEKNIK LINGKUNGAN,quipper-83
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-83
PERTANIAN DAN PETERNAKAN,PENYULUHAN PERTANIAN BERKELANJUTAN,quipper-84
PERTANIAN DAN PETERNAKAN,AGRIBISNIS HORTIKULTURA,quipper-84
PERTANIAN DAN PETERNAKAN,TEKNOLOGI MEKANISASI PERTANIAN,quipper-84
PERTANIAN DAN PETERNAKAN,PENYULUHAN PETERNAKAN DAN KESEJAHTERAAN HEWAN,quipper-84
PERTANIAN DAN PETERNAKAN,KESEHATAN HEWAN,quipper-84
SARJANA,MANAJEMEN,quipper-86
SARJANA,AKUNTANSI,quipper-86
MAGISTER,MANAJEMEN,quipper-86
DIPLOMA,AKUNTANSI,quipper-86
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MASYARAKAT,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,TEKNOLOGI PENDIDIKAN,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN VOKASIONAL DESAIN FASHION,quipper-88
FAKULTAS TEKNIK DAN SAINS,TEKNIK INFORMATIKA,quipper-88
FAKULTAS TEKNIK DAN SAINS,TEKNIK  SIPIL,quipper-88
FAKULTAS TEKNIK DAN SAINS,TEKNIK MESIN,quipper-88
FAKULTAS TEKNIK DAN SAINS,TEKNIK ELEKTRO,quipper-88
FAKULTAS HUKUM,ILMU HUKUM,quipper-88
FAKULTAS ILMU KESEHATAN,KESEHATAN MASYARAKAT,quipper-88
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-88
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-88
FAKULTAS EKONOMI DAN BISNIS,KEUANGAN PERBANKAN,quipper-88
