institution_code,institution_name,body_type,link,student_amount,lecturer_amount,contact,description,unknown_field,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
quipper-47,UNIVERSITAS KATOLIK INDONESIA ATMA JAYA,SWASTA,https://campus.quipper.com/directory/universitas-katolik-indonesia-atma-jaya,9484.0,454.0,"{""website"": ""www.atmajaya.ac.id"", ""email"": ""corcomm@atmajaya.ac.id"", ""phone"": ""081298988960""}","Universitas Katolik Indonesia Atma Jaya Unika Atma Jaya merupakan salah satu Perguruan Tinggi Swasta terbaik se-Indonesia. Unika Atma Jaya mendapatkan akreditasi A dari Badan Akreditasi Nasional Perguruan Tinggi . Salah satu prestasi yang telah diraih yaitu masuk dalam daftar 50 Promising Indonesian Universities dari Direktorat Jenderal Pendidikan Tinggi . Selain itu, Unika Atma Jaya merupakan salah satu dari 17 Perguruan Tinggi Indonesia Terbaik Peringkat Asia versi Quacquarelli Symonds  Asia University Rankings 2018. Pada tahun 2020, kampus ini juga meraih bintang lima untuk kategori Online Learning Pemeringkatan yang dilakukan oleh lembaga peringkat dunia berbasis di London, Quacquarelli Symonds  Stars. Kini, Unika Atma Jaya memiliki 3 lokasi yaitu Kampus 1 Semanggi, Kampus 2 Pluit dan Kampus 3 BSD.",{},10000000.0,5000000.0,15000000.0,20000000.0,10000000.0,30000000.0
quipper-49,UNIVERSITAS ISLAM INDONESIA,SWASTA,https://campus.quipper.com/directory/universitas-islam-indonesia,21264.0,717.0,"{""website"": ""www.uii.ac.id | pmb.uii.ac.id"", ""email"": ""info@uii.ac.id"", ""phone"": ""0274-898444""}","Universitas Islam Indonesia  merupakan salah satu kampus swasta yang berlokasi di Yogyakarta yang berdiri pada 8 Juli 1945, satu bulan sebelum proklamasi Republik Indonesia. Pengalaman panjang tersebut, menjadikan UII sebagai pionir pendidikan tinggi di Indonesia yang berlandaskan pada nilai kebangsaan dan keislaman.",{},12500000.0,10000000.0,15000000.0,25000000.0,20000000.0,30000000.0
quipper-51,SEKOLAH TINGGI TEOLOGI INJILI INDONESIA SURABAYA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-teologi-injili-indonesia-surabaya,178.0,29.0,"{""website"": ""www.sttii-surabaya.ac.id"", ""email"": ""admin@sttii-surabaya.ac.id"", ""phone"": ""031-8410772, 081331162803""}","Sekolah Tinggi Teologi Injili Indonesia  Surabaya didirikan oleh Dr. Chris Marantika sebagai founder pertama dari STTII dan Dr. Juhari Iswanto sebagai presiden pertama STTII. Kampus ini merupakan cabang dari kampus STTII Yogyakarta. Saat ini, STTII Surabaya menyediakan pendidikan untuk jenjang sarjana, magister, dan doktor dengan pilihan program studi Teologi dan Pendidikan Agama Kristen. Khusus program sarjana, kampus ini menyediakan asrama dan membuka dua jenis kelas perkuliahan yaitu kelas reguler dan kelas malam.",{},4225000.0,1200000.0,7250000.0,8450000.0,2400000.0,14500000.0
quipper-54,SEKOLAH TINGGI MANAJEMEN DAN ILMU KOMPUTER PPKIA PRADNYA PARAMITA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-manajemen-dan-ilmu-komputer-ppkia-pradnya-paramita-stimata,340.0,25.0,"{""website"": ""www.stimata.ac.id"", ""email"": ""seket@stimata.ac.id"", ""phone"": ""0341-412699""}","Sejarah Sekolah Tinggi Manajemen dan Ilmu Komputer PPKIA Pradnya Paramita  diawali dari Akademi Manajemen Informatika dan Komputer  Pusat Pendidikan Komputer Indonesia Amerika  Malang yang telah berdiri sejak tahun 1996. Pada saat itu, AMIK PPKIA Malang hanya menyelenggarakan Program D3 Manajemen Informatika.",{},250000.0,250000.0,250000.0,500000.0,500000.0,500000.0
quipper-55,UNIVERSITAS DJUANDA,SWASTA,https://campus.quipper.com/directory/universitas-djuanda,6507.0,241.0,"{""website"": ""www.unida.ac.id"", ""email"": ""humas@unida.ac.id, pmb@unida.ac.id"", ""phone"": ""0251-8240773, 0251-8240985""}","Universitas Djuanda adalah salah satu perguruan tinggi swasta di Bogor yang didirikan pada tanggal 21 Maret 1987 di bawah naungan Yayasan Pusat Studi dan Pengembangan Islam Amaliyah Indonesia. Nama Djuanda diabadikan menjadi nama perguruan tinggi ini sebagai bentuk penghormatan kepada pahlawan kemerdekaan nasional berdarah sunda, Ir. H. Djoeanda Kartawidjaja yang banyak berkiprah di bidang pemerintahan di Republik Indonesia.",{},4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
quipper-57,UNIVERSITAS GAJAYANA,SWASTA,https://campus.quipper.com/directory/universitas-gajayana,2255.0,118.0,"{""website"": ""www.unigamalang.ac.id"", ""email"": ""uniga@unigamalang.ac.id"", ""phone"": ""0341-562411""}","Universitas Gajayana dibangun pada tanggal 20 Mei 1980 di bawah naungan Yayasan Pendidikan Gajayana Malang . Selama kurun waktu lebih dari 20 tahun sejak berdiri sebagai institusi pedidikan tinggi, Universitas Gajayana sudah meluluskan lebih dari 11.000 alumni program sarjana dan pascasarjana.",{},3500000.0,3000000.0,4000000.0,7000000.0,6000000.0,8000000.0
quipper-58,SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-william-booth,229.0,22.0,"{""website"": ""www.stikeswilliambooth.ac.id"", ""email"": ""admin@stikeswilliambooth.ac.id"", ""phone"": ""031-5633365""}","Quipperian tahu nggak sih kalau kampus ini sudah menyelenggarakan pendidikan di bidang kesehatan selama hampir 100 tahun? Cikal bakal Sekolah Tinggi Ilmu Kesehatan William Booth adalah Sekolah Bidan yang pendiriannya dipelopori oleh Ny. Komisioner Margst Lebbink di tahun 1929. Sempat berubah bentuk menjadi Sekolah Perawat Kesehatan dan Akademi Keperawatan, akhirnya kampus ini resmi bertransformasi menjadi Sekolah Tinggi Ilmu Kesehatan William Booth di tahun 2011.",{},5500000.0,5000000.0,6000000.0,11000000.0,10000000.0,12000000.0
quipper-60,UNIVERSITAS PELITA BANGSA,SWASTA,https://campus.quipper.com/directory/universitas-pelita-bangsa,13315.0,355.0,"{""website"": ""www.pelitabangsa.ac.id"", ""email"": ""mail@pelitabangsa.ac.id"", ""phone"": ""02128518181""}","Universitas Pelita Bangsa  merupakan perguruan tinggi hasil perubahan bentuk dari penggabungan antara Sekolah Tinggi Ilmu Ekonomi  dan Sekolah Tinggi Teknik  pada tahun 2019. UPB memiliki motto MEGAH yakni Moral tinggi, Entrepreneur, Gigih dalam berkarya, Ahli di bidangnya, dan Harapan bangsa. Saat ini UPB menyediakan tiga jenjang pendidikan dan empat fakultas.",{},525000.0,350000.0,700000.0,1050000.0,700000.0,1400000.0
quipper-64,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,SWASTA,https://campus.quipper.com/directory/institut-sains-dan-teknologi-terpadu-surabaya,1049.0,72.0,"{""website"": ""www.istts.ac.id"", ""email"": ""web_admin@istts.ac.id"", ""phone"": ""031-5041509, 031-5031881""}","Institut Sains dan Teknologi Terpadu Surabaya merupakan sebuah perguruan tinggi swasta yang berdiri di bawah naungan Yayasan Perguruan Tinggi Teknik Nusantara. Cikal bakal insitut ini adalah Institut Teknisi Elektro Surabaya  yang didirikan pada tahun 1979 untuk memenuhi kebutuhan pendidikan tinggi di bidang teknik elektro. Kemudian di tahun 1985, ITES berubah nama menjadi Sekolah Tinggi Teknik Surabaya . Setelah lebih dari 30 tahun menyelenggarakan pendidikan sebagai sekolah tinggi, akhirnya STTS resmi bertransformasi menjadi Institut Sains dan Teknologi Terpadu Surabaya  pada tanggal 24 Juni 2019.",{},14100000.0,8280000.0,19920000.0,28200000.0,16560000.0,39840000.0
quipper-66,SEKOLAH TINGGI ILMU KESEHATAN PERTAMEDIKA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-kesehatan-pertamina-bina-medika,1005.0,48.0,"{""website"": ""www.stikes-pertamedika.ac.id"", ""email"": ""support@stikes-pertamedika.ac.id"", ""phone"": ""021-7234122, 7207184""}","Para pimpinan Pertamina adalah inisiator dibalik pendirian Sekolah Tinggi Ilmu Kesehatan Pertamina Bina Medika . Para mahasiswa ditempa agar memiliki jiwa Pancasila, siap kerja dan mahir menerapkan ilmu pengetahuan di bidang kesehatan. STIKes Pertamedika aktif melakukan serangkaian kegiatan di bidang kesehatan, seperti penelitian ilmiah, memperluas jangkauan pelayanan kesehatan, dan pengiriman tenaga kesehatan profesional di berbagai lokasi yang membutuhkan bantuan.",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-68,POLITEKNIK KELAPA SAWIT CITRA WIDYA EDUKASI,SWASTA,https://campus.quipper.com/directory/politeknik-kelapa-sawit-citra-widya-edukasi,512.0,37.0,"{""website"": ""www.cwe.ac.id"", ""email"": ""info@cwe.ac.id"", ""phone"": ""+6285213835168""}","Politeknik Kelapa Sawit Citra Widya Edukasi  didirikan pada tahun 2006 di bawah naungan Yayasan Politeknik Kelapa Sawit Citra Widya Edukasi. Saat ini, PKS CWE menyediakan dua jenjang pendidikan yaitu sarjana terapan  serta diploma 3 . Selain itu, PKS CWE juga menjalin kerja sama dengan berbagai macam perusahaan sawit nasional seperti  PT Kencana Agri Group, PT Teladan Prima Group, PT Wilmar Plantations Group, dan perusahaan lainnya.",{},7500000.0,7500000.0,7500000.0,15000000.0,15000000.0,15000000.0
quipper-69,INSTITUT PENDIDIKAN DAN BAHASA INVADA,SWASTA,https://campus.quipper.com/directory/institut-pendidikan-dan-bahasa-invada-ipb-cirebon,1548.0,43.0,"{""website"": ""www.ipbcirebon.ac.id"", ""email"": ""ipbcirebon.invada@gmail.com"", ""phone"": ""083824408999, 089644481187""}","Institut Pendidikan dan Bahasa Invada  resmi didirikan pada tanggal 7 Desember 2021 di bawah Yayasan Invada sebagai bentuk gabungan dari Sekolah Tinggi Ilmu Bahasa Asing dan Sekolah Tinggi Keguruan dan Ilmu Pendidikan Invada. Perubahan status menjadi institut diharapkan dapat meningkatkan mutu dan kualitas pendidikan. Hal ini diwujudkan melalui visi dan misi IPB Cirebon yakni menyelenggarakan program pendidikan, penelitian dan pengabdian kepada masyarakat yang mendukung pengembangan dan penerapan bahasa, teknologi, dan ilmu pengetahuan, meningkatkan kualitas proses pembelajaran dan suasana akademik yang kondusif, serta meningkatkan kerjasama dengan pihak lain baik di dalam dan luar negeri secara multidisipliner.",{},3500000.0,3000000.0,4000000.0,7000000.0,6000000.0,8000000.0
quipper-71,UNIVERSITAS SURABAYA,SWASTA,https://campus.quipper.com/directory/universitas-surabaya,9662.0,418.0,"{""website"": ""www.ubaya.ac.id"", ""email"": ""humas@unit.ubaya.ac.id"", ""phone"": ""08125001005""}","Universitas Surabaya  merupakan pengembangan dari Universitas Trisakti Surabaya yang didirikan pada tahun 1966. Kemudian pada tahun 1968, nama Universitas Trisakti diganti menjadi Universitas Surabaya. Saat ini, UBAYA memiliki 9 fakultas dan 27 program studi. Selain itu, UBAYA meraih akreditasi A dan memiliki beberapa penghargaan bergengsi salah satunya adalah penghargaan Indonesia Green Award  kategori Green Campus 2016. Wah, keren banget ya Quipperian? Kalau kamu tertarik ingin melanjutkan pendidikan di kampus ini, yuk simak informasi berikut!",{},19000000.0,19000000.0,19000000.0,38000000.0,38000000.0,38000000.0
quipper-72,UNIVERSITAS PGRI ADI BUANA,SWASTA,https://campus.quipper.com/directory/universitas-pgri-adi-buana-unipa-surabaya,8175.0,363.0,"{""website"": ""www.unipasby.ac.id"", ""email"": ""admin@unipasby.ac.id"", ""phone"": ""031-8281181""}","Universitas PGRI Adi Buana Surabaya merupakan perguruan tinggi swasta yang didirikan pada tahun 1998 dan berada di bawah naungan Yayasan Pembina Lembaga Pendidikan Perguruan Tinggi IKIP PGRI Surabaya . Awalnya, pada tahun 1971 terdapat perguruan tinggi bernama Institut Keguruan dan Ilmu Pendidikan  Sarmidi Mangunsarkoro lalu berubah menjadi IKIP PGRI Surabaya di tahun 1985. Kemudian pada tahun 1998, IKIP PGRI Surabaya menggabungkan diri dengan Sekolah Tinggi Teknik Adi Buana Surabaya  dan menjadi Universitas PGRI Adi Buana Surabaya yang kita kenal saat ini.",{},7225000.0,6350000.0,8100000.0,14450000.0,12700000.0,16200000.0
quipper-73,UNIVERSITAS MOCHAMMAD SROEDJI,SWASTA,https://campus.quipper.com/directory/universitas-mochammad-sroedji,892.0,50.0,"{""website"": ""www.umsj.ac.id"", ""email"": null, ""phone"": ""085204238529""}","Universitas Mochammad Sroedji atau disingkat dengan UMSJ merupakan perguruan tinggi swasta di Jember, Jawa Timur. Kampus ini menyelenggarakan program studi bidang ekonomi, hukum, pertanian, teknik, dan sebagainya. Salah satu keunggulan UMSJ yakni apabila mahasiswa tidak lulus pada suatu mata kuliah, dapat mengulang di tahun berikutnya tanpa dikenakan biaya tambahan. Perlu Quipperian ketahui, UMSJ juga menyediakan kelas karyawan buat kamu yang ingin kuliah sambil bekerja.",{},3300000.0,3300000.0,3300000.0,6600000.0,6600000.0,6600000.0
quipper-75,UNIVERSITAS NASIONAL,SWASTA,https://campus.quipper.com/directory/universitas-nasional,12229.0,410.0,"{""website"": ""www.unas.ac.id"", ""email"": ""info@unas.ac.id"", ""phone"": ""021-7806700""}","Quipperian, Universitas Nasional atau yang lebih dikenal dengan nama UNAS merupakan salah satu universitas swasta tertua di Jakarta dan tertua kedua di Indonesia yang berdiri sejak tahun 1949. Dulunya, universitas ini ditujukan untuk menampung lulusan SLTA di Jakarta yang tidak mau melanjutkan studinya di Universitas Van Indonesia milik Pemerintah Kolonial Belanda. DI tengah revolusi perjuangan kemerdekaan, UNAS menjadi benteng terdepan perjuangan rakyat Indonesia di Jakarta hingga berhasil dianugerahkan gelar sebagai ""Universitas Perjuangan"" oleh Presiden Pertama RI, Bapak Ir. Soekarno.",{},8000000.0,8000000.0,8000000.0,16000000.0,16000000.0,16000000.0
quipper-76,UNIVERSITAS BHAYANGKARA SURABAYA,SWASTA,https://campus.quipper.com/directory/universitas-bhayangkara-surabaya,5775.0,173.0,"{""website"": ""www.ubhara.ac.id"", ""email"": ""info@ubhara.ac.id, humas@ubhara.ac.id"", ""phone"": ""031-8285602, 8291055""}","Universitas Bhayangkara  Surabaya didirikan pada 1 Juli 1982 di bawah naungan Yayasan Brata Bhakti Daerah Jawa Timur . Sejak awal didirikan hingga saat ini, Ubhara Surabaya memiliki empat fakultas yaitu Fakultas Ekonomi, Fakultas Hukum, Fakultas Ilmu Sosial dan Politik, serta Fakultas Teknik. Selain itu, semua program studinya juga telah terakreditasi oleh Badan Akreditasi Nasional Perguruan Tinggi .",{},17751000.0,15370000.0,20132000.0,35502000.0,30740000.0,40264000.0
quipper-77,SAMPOERNA UNIVERSITY,SWASTA,https://campus.quipper.com/directory/sampoerna-university,637.0,59.0,"{""website"": ""www.sampoernauniversity.ac.id"", ""email"": ""info@sampoernauniversity.ac.id"", ""phone"": "" 50222234""}",Sampoerna University menawarkan program pendidikan tinggi dengan American-style dan telah bekerja sama dengan University of Arizona dalam bentuk Program Double Degree. Program ini memungkinkan mahasiswa memperoleh dua gelar baik dari Sampoerna University maupun University of Arizona.,{},472000000.0,328000000.0,616000000.0,944000000.0,656000000.0,1232000000.0
quipper-78,SEKOLAH TINGGI AGAMA ISLAM  ALHIKMAH JAKARTA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-agama-islam-stai-alhikmah-jakarta,766.0,31.0,"{""website"": ""www.alhikmahjkt.ac.id"", ""email"": ""staialhikmah@ymail.com"", ""phone"": ""7890521""}","Sekolah Tinggi Agama Islam  Alhikmah didirikan pada tahun 1984 dengan jumlah mahasiswa pertama sebanyak 20 orang. Tujuan dari pendirian perguruan tinggi ini adalah untuk mencetak sarjana-sarjana muslim yang berakhlak mulia, berilmu, cakap, mandiri, dan melayani masyarakat. Saat ini, STAI Alhikmah menyediakan 6 program studi yang terbagi menjadi 2 jenjang pendidikan yaitu sarjana  dan pascasarjana .",{},3250000.0,3000000.0,3500000.0,6500000.0,6000000.0,7000000.0
quipper-79,UNIVERSITAS KATOLIK SOEGIJAPRANATA,SWASTA,https://campus.quipper.com/directory/universitas-katolik-soegijapranata,9258.0,253.0,"{""website"": ""www.unika.ac.id"", ""email"": ""unika@unika.ac.id"", ""phone"": ""024-8505003""}","Quipperian, tahukah kamu bahwa menurut penilaian yang dilakukan oleh Kementerian Riset, Teknologi, dan Pendidikan Tinggi , Universitas Katolik Soegijapranata  adalah salah satu universitas swasta terbaik di Indonesia. Selain itu, menurut Badan Akreditasi Nasional Perguruan Tinggi , Unika juga merupakan universitas swasta pertama di Jawa Tengah yang mendapat akreditasi A. Dulu, Unika bernama Institut Teknologi Katolik Semarang dan merupakan pengembangan dari Universitas Katolik Indonesia Atmajaya Cabang Semarang.",{},3850000.0,3850000.0,3850000.0,7700000.0,7700000.0,7700000.0
quipper-81,UNIVERSITAS BSI,SWASTA,https://campus.quipper.com/directory/universitas-bsi,33648.0,1158.0,"{""website"": ""www.bsi.ac.id"", ""email"": ""info@bsi.ac.id"", ""phone"": ""021-8000063""}","Universitas Bina Sarana Informatika  merupakan universitas yang memiliki visi menjadi universitas unggul di bidang ekonomi kreatif pada tahun 2033. UBSI menyediakan program pendidikan jenjang D3 dan S1 di 3 fakultas, yakni Fakultas Teknik & Informatika, Fakultas Ekonomi & Bisnis, dan Fakultas Komunikasi & Bahasa. Pilihan program studinya mencapai lebih dari 20 program studi, lho.",{},4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
quipper-82,INSTITUT BISNIS DAN INFORMATIKA KESATUAN,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-kesatuan,3106.0,114.0,"{""website"": ""www.ibik.ac.id"", ""email"": ""info@ibik.ac.id"", ""phone"": ""0251-8337733, \u200e0855-8239-348""}","Sebelum resmi berdiri dengan nama Institut Bisnis dan Informatika Kesatuan, kampus ini telah beberapa kali mengalami perubahan bentuk. Awalnya, Yayasan Kesatuan mendirikan Akademi Manajemen Kesatuan  di tahun 1974. Berangkat dari keberhasilan AMK, Yayasan Kesatuan memutuskan untuk mendirikan lembaga pendidikan setingkat sarjana di tahun 1996, yaitu Sekolah Tinggi Ilmu Ekonomi  Kesatuan. Pada tahun 2009, AMK disatukan di bawah naungan STIE Kesatuan. Sepuluh tahun kemudian tepatnya di tahun 2019, STIE Kesatuan bertransformasi menjadi Institut Bisnis dan Informatika Kesatuan .",{},8000000.0,6000000.0,10000000.0,16000000.0,12000000.0,20000000.0
quipper-85,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN  KUSUMA NEGARA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-keguruan-dan-ilmu-pendidikan-stkip-kusuma-negara,1632.0,120.0,"{""website"": ""www.stkipkusumanegara.ac.id"", ""email"": ""stkipkn@stkipkusumanegara.ac.id"", ""phone"": "" 87791773""}","Sekolah Tinggi Keguruan dan Ilmu Pendidikan  Kusuma Negara merupakan perguruan tinggi yang didirikan pada tahun 1976 dan berada di bawah naungan Yayasan Masjid Panglima Besar Sudirman. Kampus ini menyediakan 6 program studi pada jenjang sarjana dan memiliki visi berupa mewujudkan sekolah tinggi yang unggul, menghasilkan lulusan yang memiliki kompetensi keguruan berkarakter islami, berdaya saing global, serta berjiwa entrepreneur pada tahun 2030.",{},5937500.0,4675000.0,7200000.0,11875000.0,9350000.0,14400000.0
quipper-88,UNIVERSITAS IBN KHALDUN BOGOR,SWASTA,https://campus.quipper.com/directory/universitas-ibn-khaldun-bogor,7910.0,285.0,"{""website"": ""https://uika-bogor.ac.id/"", ""email"": ""humas@uika-bogor.ac.id"", ""phone"": ""0251-8356884""}","Universitas Ibn Khaldun  Bogor merupakan kampus Islam yang didirikan oleh para tokoh bangsa dan alim ulama, dan berdiri sejak 1961 di bawah naungan Yayasan Pendidikan Islam Ibn Khaldun Bogor. Sejak awal berdiri, UIKA Bogor telah banyak melahirkan lulusan yang berhasil serta turut berperan membangun bangsa dan negara di berbagai bidang, baik pada skala lokal, nasional, maupun Internasional.",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
