faculty,prodi,institution_code
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-47
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-47
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Pembangunan,quipper-47
FAKULTAS TEKNOBIOLOGI,Bioteknologi,quipper-47
FAKULTAS TEKNOBIOLOGI,Teknologi Pangan,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,Kedokteran,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,Dokter,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,Farmasi,quipper-47
FAKULTAS KEDOKTERAN DAN ILMU KESEHATAN,Biomedik,quipper-47
FAKULTAS TEKNIK,Teknik Mesin,quipper-47
FAKULTAS TEKNIK,Teknik Industri,quipper-47
FAKULTAS TEKNIK,Teknik Elektro,quipper-47
FAKULTAS TEKNIK,Sistem Informasi,quipper-47
FAKULTAS HUKUM,Ilmu Hukum,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,Bimbingan dan Konseling,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,Ilmu Pendidikan Teologi,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,Pendidikan Guru Sekolah Dasar,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,Pendidikan Bahasa Inggris,quipper-47
FAKULTAS PENDIDIKAN DAN BAHASA,Linguistik Terapan Bahasa Inggris,quipper-47
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,Pendidikan Bahasa Inggris,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,Ilmu Komunikasi,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,Hubungan Internasional,quipper-49
FAKULTAS PSIKOLOGI DAN ILMU SOSIAL BUDAYA,Psikologi,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Arsitektur,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-49
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Lingkungan,quipper-49
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-49
FAKULTAS ILMU AGAMA ISLAM,Ilmu Hukum,quipper-49
FAKULTAS ILMU AGAMA ISLAM,Ilmu Agama Islam,quipper-49
FAKULTAS ILMU AGAMA ISLAM,Ilmu Ekonomi,quipper-49
FAKULTAS ILMU AGAMA ISLAM,Ekonomi Syariah,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kimia,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Farmasi,quipper-49
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Statistika,quipper-49
FAKULTAS HUKUM,Ilmu Hukum,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Kimia,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-49
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,Ilmu Ekonomi,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,Akuntansi,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,Manajemen,quipper-49
FAKULTAS BISNIS DAN EKONOMIKA,Ekonomi Pembangunan,quipper-49
ILMU KESEHATAN,Keperawatan,quipper-50
ILMU KESEHATAN,Kebidanan,quipper-50
ILMU KESEHATAN,Farmasi,quipper-50
MAGISTER,Teologi,quipper-51
SARJANA,Teologi,quipper-51
SARJANA,Pendidikan Agama Kristen,quipper-51
DOKTOR,Teologi,quipper-51
ILMU KESEHATAN,Farmasi,quipper-52
ILMU KESEHATAN,Gizi,quipper-52
ILMU KESEHATAN,Keperawatan,quipper-52
ILMU KESEHATAN,Teknologi Laboratorium Medis,quipper-52
FAKULTAS ILMU PANGAN HALAL,Teknologi Pangan dan Gizi,quipper-55
FAKULTAS ILMU PANGAN HALAL,Teknologi Industri Pertanian,quipper-55
FAKULTAS PERTANIAN,Akuakultur,quipper-55
FAKULTAS PERTANIAN,Peternakan,quipper-55
FAKULTAS PERTANIAN,Agribisnis,quipper-55
FAKULTAS PERTANIAN,Agroteknologi,quipper-55
FAKULTAS EKONOMI,Manajemen,quipper-55
FAKULTAS EKONOMI,Akuntansi,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,Perbankan Syariah,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,Ekonomi Syariah,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,Manajemen Pendidikan Islam,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,Pendidikan Guru Sekolah Dasar,quipper-55
FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,Pendidikan Bahasa Arab,quipper-55
FAKULTAS HUKUM,Hukum,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",Sains Komunikasi,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",Administrasi Publik,quipper-55
"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",Ilmu Komputer,quipper-55
PASCASARJANA,Magister Hukum,quipper-55
PASCASARJANA,Magister Teknologi Pangan,quipper-55
PASCASARJANA,Magister Administrasi Publik,quipper-55
PERHOTELAN,Pengelolaan Perhotelan,quipper-56
PARIWISATA,Pariwisata,quipper-56
PARIWISATA,Usaha Perjalanan Wisata,quipper-56
PASCASARJANA,Pariwisata,quipper-56
FAKULTAS EKONOMI & BISNIS,Ekonomi Pembangunan,quipper-57
FAKULTAS EKONOMI & BISNIS,Akuntansi,quipper-57
FAKULTAS EKONOMI & BISNIS,Manajemen,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,Teknik Elektro,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,Teknik Industri,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,Teknik Mesin,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,Sistem Informasi,quipper-57
FAKULTAS TEKNIK & INFORMATIKA,Fisika,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,Bahasa Inggris,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,Ilmu Komunikasi,quipper-57
FAKULTAS ILMU SOSIAL & BUDAYA,Psikologi,quipper-57
PASCASARJANA,Akuntansi,quipper-57
PASCASARJANA,Manajemen,quipper-57
DIPLOMA,Keperawatan,quipper-58
DIPLOMA,Kebidanan,quipper-58
SARJANA,Keperawatan,quipper-58
PROFESI,Ners,quipper-58
ADMINISTRASI BISNIS,Administrasi Bisnis,quipper-59
PERKERETAAPIAN,Teknologi Bangunan dan Jalur Perkeretaapian,quipper-61
PERKERETAAPIAN,Teknologi Elektro Perkeretaapian,quipper-61
PERKERETAAPIAN,Manajemen Transportasi Perkeretaapian,quipper-61
PERKERETAAPIAN,Teknologi Mekanika Perkeretaapian,quipper-61
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-62
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-62
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-62
FAKULTAS KESEHATAN,Gizi,quipper-62
FAKULTAS KESEHATAN,Ilmu Keperawatan,quipper-62
FAKULTAS KESEHATAN,Kesehatan Masyarakat,quipper-62
FAKULTAS KESEHATAN,Kebidanan,quipper-62
FAKULTAS KOMPUTER,Teknik Informatika,quipper-62
FAKULTAS KOMPUTER,Sistem Informasi,quipper-62
PASCASARJANA,Teknologi Informasi,quipper-64
DESAIN,Desain Produk,quipper-64
DESAIN,Desain Komunikasi Visual,quipper-64
SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-64
SAINS DAN TEKNOLOGI,Informatika,quipper-64
SAINS DAN TEKNOLOGI,Teknik Elektro,quipper-64
SAINS DAN TEKNOLOGI,Teknik Industri,quipper-64
SAINS DAN TEKNOLOGI,Sistem Informasi Bisnis,quipper-64
ILMU KESEHATAN,Ilmu Keperawatan,quipper-66
ILMU KESEHATAN,Gizi,quipper-66
ILMU KESEHATAN,Lainnya,quipper-66
TEKNIK PENERBANGAN,Teknik Bangunan dan Landasan,quipper-67
TEKNIK PENERBANGAN,Teknik Mekanikal Bandar Udara,quipper-67
TEKNIK PENERBANGAN,Teknik Listrik Bandara,quipper-67
TEKNIK PENERBANGAN,Teknik Navigasi Udara,quipper-67
TEKNIK PENERBANGAN,Teknik Pesawat Udara,quipper-67
MANAJEMEN PENERBANGAN,Operasi Bandar Udara,quipper-67
PENERBANG,Penerbang,quipper-67
KESELAMATAN PENERBANGAN,Penerangan Aeronautika,quipper-67
KESELAMATAN PENERBANGAN,Pertolongan Kecelakaan Pesawat,quipper-67
KESELAMATAN PENERBANGAN,Lalu Lintas Udara,quipper-67
DIPLOMA 3,Budidaya Perkebunan Kelapa Sawit,quipper-68
DIPLOMA 3,Teknologi Pengolahan Kelapa Sawit,quipper-68
DIPLOMA 3,Manajemen Logistik,quipper-68
SARJANA TERAPAN,Teknologi Rekayasa Perangkat Lunak,quipper-68
SARJANA TERAPAN,Teknologi Produksi Tanaman Perkebunan,quipper-68
SARJANA,Sastra Jepang,quipper-69
SARJANA,Sastra Inggris,quipper-69
SARJANA,Pendidikan Guru Sekolah Dasar,quipper-69
SARJANA,Pendidikan Teknologi Informasi dan Komunikasi,quipper-69
SARJANA,Pendidikan Bahasa Inggris,quipper-69
FAKULTAS TEKNOBIOLOGI,Bioteknologi,quipper-71
FAKULTAS INDUSTRI KREATIF,Desain Fashion & Produk Lifestyle,quipper-71
FAKULTAS INDUSTRI KREATIF,Desain & Manajemen Produk,quipper-71
FAKULTAS INDUSTRI KREATIF,Desain Interaksi,quipper-71
FAKULTAS PSIKOLOGI,Psikologi,quipper-71
FAKULTAS PSIKOLOGI,Psikologi Profesi,quipper-71
FAKULTAS KEDOKTERAN,Kedokteran,quipper-71
FAKULTAS HUKUM,Hukum,quipper-71
FAKULTAS HUKUM,Kenotariatan,quipper-71
FAKULTAS TEKNIK,Teknik Industri,quipper-71
FAKULTAS TEKNIK,Teknik Elektro,quipper-71
FAKULTAS TEKNIK,P. K. Teknik Manufaktur,quipper-71
FAKULTAS TEKNIK,Teknik Informatika,quipper-71
FAKULTAS TEKNIK,Teknik Kimia,quipper-71
FAKULTAS TEKNIK,IF – P. K. Sistem Informasi Bisnis,quipper-71
FAKULTAS TEKNIK,IF – P. K. Multimedia,quipper-71
FAKULTAS FARMASI,Farmasi,quipper-71
FAKULTAS FARMASI,Apoteker,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Manajemen,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Akuntansi,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Perbankan dan Jasa,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Keuangan Bisnis Internasional,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Creative Digital Marketing,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Digital Business Innovation,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Finance Investment and Financial Intermediaries,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Entrepreneurship and Human Resource,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Empowerment Business Networking,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Hospitality and Tourism,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Entrepreneurial Marketing,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Akuntansi Perpajakan,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Akuntansi Keuangan dan Pasar Modal,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Akuntansi Sosial dan Lingkungan,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Akuntansi Manajemen dalam Ekonomi Digital,quipper-71
FAKULTAS BISNIS DAN EKONOMI,International Business Networking/IBN,quipper-71
FAKULTAS BISNIS DAN EKONOMI,Professional Accounting/PA,quipper-71
POLITEKNIK UBAYA D3,Business Administration,quipper-71
POLITEKNIK UBAYA D3,Computerized Accounting,quipper-71
POLITEKNIK UBAYA D3,Digital Business & Marketing,quipper-71
POLITEKNIK UBAYA D3,Digital Business Accounting,quipper-71
POLITEKNIK UBAYA D3,Digital Office Administration,quipper-71
POLITEKNIK UBAYA D3,Digital Taxation,quipper-71
POLITEKNIK UBAYA D3,English for Business & PR,quipper-71
POLITEKNIK UBAYA D3,Professional Digital Taxation,quipper-71
ILMU PELAYARAN,Kelautan,quipper-74
ILMU PELAYARAN,Sekolah Kedinasan,quipper-74
ILMU PELAYARAN,Ilmu Teknik,quipper-74
ILMU PELAYARAN,Nautika,quipper-74
FAKULTAS BAHASA DAN SASTRA,Sastra & Bahasa Asing,quipper-75
FAKULTAS BAHASA DAN SASTRA,Sastra Indonesia,quipper-75
FAKULTAS BAHASA DAN SASTRA,Sastra Inggris,quipper-75
FAKULTAS HUKUM,Ilmu Hukum,quipper-75
FAKULTAS ILMU KESEHATAN,Kebidanan,quipper-75
FAKULTAS ILMU KESEHATAN,Ilmu Keperawatan,quipper-75
FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,Teknik Informatika,quipper-75
FAKULTAS TEKNOLOGI KOMUNIKASI DAN INFORMATIKA,Sistem Informasi,quipper-75
FAKULTAS PERTANIAN,Agroteknologi,quipper-75
FAKULTAS BIOLOGI,Biologi,quipper-75
FAKULTAS EKONOMI DAN BISNIS,Perhotelan,quipper-75
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-75
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-75
FAKULTAS EKONOMI DAN BISNIS,Pariwisata,quipper-75
FAKULTAS TEKNIK DAN SAINS,Ilmu Teknik,quipper-75
FAKULTAS TEKNIK DAN SAINS,Teknik Elektro,quipper-75
FAKULTAS TEKNIK DAN SAINS,Teknik Mesin,quipper-75
FAKULTAS TEKNIK DAN SAINS,Fisika,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,Biologi,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,Ilmu Politik,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,Manajemen,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,Ilmu Administrasi,quipper-75
FAKULTAS SEKOLAH PASCASARJANA,Ilmu Hukum,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,Hubungan Internasional,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,Ilmu Politik,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,Sosiologi,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,Ilmu Komunikasi,quipper-75
FAKULTAS ILMU SOSIAL ILMU POLITIK,Administrasi Negara,quipper-75
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-76
FAKULTAS EKONOMI,Manajemen,quipper-76
FAKULTAS EKONOMI,Akuntansi,quipper-76
FAKULTAS HUKUM,Ilmu Hukum,quipper-76
FAKULTAS TEKNIK,Teknik Elektro,quipper-76
FAKULTAS TEKNIK,Teknik Sipil,quipper-76
FAKULTAS TEKNIK,Teknik Informatika,quipper-76
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Administrasi,quipper-76
FAKULTAS ILMU SOSIAL DAN POLITIK,Ilmu Komunikasi,quipper-76
FAKULTAS BISNIS,Akuntansi,quipper-77
FAKULTAS BISNIS,Kewirausahaan,quipper-77
FAKULTAS BISNIS,Banking & Finance,quipper-77
FAKULTAS BISNIS,Digital Marketing,quipper-77
FAKULTAS PENDIDIKAN,Pendidikan Matematika,quipper-77
FAKULTAS PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,Ilmu Komputer,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,Sistem Informasi,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,Teknik Industri,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,Desain Komunikasi Visual,quipper-77
FAKULTAS TEKNIK DAN TEKNOLOGI,Teknik Mesin,quipper-77
FAKULTAS SENI DAN ILMU PENGETAHUAN,Psikologi,quipper-77
ILMU KOMPUTER,Sistem Informasi,quipper-79
ILMU KOMPUTER,Teknik Informatika,quipper-79
HUKUM DAN KOMUNIKASI,Ilmu Hukum,quipper-79
HUKUM DAN KOMUNIKASI,Ilmu Komunikasi,quipper-79
HUKUM DAN KOMUNIKASI,Hukum Kesehatan,quipper-79
PSIKOLOGI,Psikologi,quipper-79
ARSITEKTUR DAN DESAIN,Arsitektur. Desain Komunikasi Visual,quipper-79
BAHASA DAN SENI,Sastra Inggris,quipper-79
TEKNIK,Teknik Elektro,quipper-79
TEKNIK,Teknik Sipil,quipper-79
TEKNIK,Profesi Insinyur,quipper-79
TEKNOLOGI PERTANIAN,Gizi,quipper-79
TEKNOLOGI PERTANIAN,Ilmu dan Teknologi Pangan,quipper-79
EKONOMI DAN BISNIS,Manajemen,quipper-79
EKONOMI DAN BISNIS,Akuntansi,quipper-79
EKONOMI DAN BISNIS,Perpajakan,quipper-79
KEDOKTERAN,Kedokteran,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,Rekayasa Infrastruktur & Lingkungan,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,Lingkungan & Perkotaan,quipper-79
ILMU & TEKNOLOGI LINGKUNGAN,Program Doktor Ilmu Lingkungan,quipper-79
KOMUNIKASI & BAHASA,Ilmu Komunikasi,quipper-81
KOMUNIKASI & BAHASA,Sastra Inggris,quipper-81
KOMUNIKASI & BAHASA,Broadcasting,quipper-81
KOMUNIKASI & BAHASA,Public Relations,quipper-81
KOMUNIKASI & BAHASA,Lainnya,quipper-81
EKONOMI & BISNIS,Akuntansi,quipper-81
EKONOMI & BISNIS,Manajemen,quipper-81
EKONOMI & BISNIS,Perpajakan,quipper-81
EKONOMI & BISNIS,Perhotelan,quipper-81
EKONOMI & BISNIS,Administrasi Bisnis,quipper-81
EKONOMI & BISNIS,Administrasi Perkantoran,quipper-81
TEKNIK & INFORMATIKA,Ilmu Teknik,quipper-81
TEKNIK & INFORMATIKA,Teknik Elektro,quipper-81
TEKNIK & INFORMATIKA,Teknik Industri,quipper-81
TEKNIK & INFORMATIKA,Ilmu Komputer,quipper-81
TEKNIK & INFORMATIKA,Sistem Informasi,quipper-81
TEKNIK & INFORMATIKA,Lainnya,quipper-81
INFORMATIKA & PARIWISATA,Sistem Informasi,quipper-82
INFORMATIKA & PARIWISATA,Teknik Informatika,quipper-82
INFORMATIKA & PARIWISATA,Pariwisata,quipper-82
VOKASI,Perbankan & Keuangan,quipper-82
VOKASI,Manajemen Pemasaran,quipper-82
VOKASI,Akuntansi,quipper-82
BISNIS,Akuntansi,quipper-82
BISNIS,Manajemen,quipper-82
BISNIS,Biokewirausahaan,quipper-82
PASCASARJANA,Akuntansi,quipper-82
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-83
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-83
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-83
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-83
FAKULTAS TEKNIK,Manajemen,quipper-83
FAKULTAS TEKNIK,Teknik Informatika,quipper-83
FAKULTAS TEKNIK,Teknik Lingkungan,quipper-83
FAKULTAS TEKNIK,Sistem Informasi,quipper-83
PERTANIAN DAN PETERNAKAN,Penyuluhan Pertanian Berkelanjutan,quipper-84
PERTANIAN DAN PETERNAKAN,Agribisnis Hortikultura,quipper-84
PERTANIAN DAN PETERNAKAN,Teknologi Mekanisasi Pertanian,quipper-84
PERTANIAN DAN PETERNAKAN,Penyuluhan Peternakan dan Kesejahteraan Hewan,quipper-84
PERTANIAN DAN PETERNAKAN,Kesehatan Hewan,quipper-84
SARJANA,Manajemen,quipper-86
SARJANA,Akuntansi,quipper-86
MAGISTER,Manajemen,quipper-86
DIPLOMA,Akuntansi,quipper-86
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Masyarakat,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Teknologi Pendidikan,quipper-88
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Vokasional Desain Fashion,quipper-88
FAKULTAS TEKNIK DAN SAINS,Teknik Informatika,quipper-88
FAKULTAS TEKNIK DAN SAINS,Teknik  Sipil,quipper-88
FAKULTAS TEKNIK DAN SAINS,Teknik Mesin,quipper-88
FAKULTAS TEKNIK DAN SAINS,Teknik Elektro,quipper-88
FAKULTAS HUKUM,Ilmu Hukum,quipper-88
FAKULTAS ILMU KESEHATAN,Kesehatan Masyarakat,quipper-88
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-88
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-88
FAKULTAS EKONOMI DAN BISNIS,Keuangan Perbankan,quipper-88
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Syariah,quipper-88
FAKULTAS AGAMA ISLAM,Komunikasi dan Penyiaran Islam,quipper-88
FAKULTAS AGAMA ISLAM,Hukum Keluarga Islam,quipper-88
FAKULTAS AGAMA ISLAM,Pendidikan Agama Islam,quipper-88
FAKULTAS AGAMA ISLAM,Ekonomi Syariah,quipper-88
FAKULTAS AGAMA ISLAM,Pendidikan Guru Madrasah Ibtidaiyah,quipper-88
FAKULTAS AGAMA ISLAM,Bimbingan dan Konseling Pendidikan Islam,quipper-88
TEKNOLOGI DAN MANAJEMEN KESEHATAN,Teknologi Laboratorium Medis,quipper-89
TEKNOLOGI DAN MANAJEMEN KESEHATAN,Rekam Medis dan Informasi Kesehatan,quipper-89
TEKNOLOGI DAN MANAJEMEN KESEHATAN,Administrasi Rumah Sakit,quipper-89
TEKNOLOGI DAN MANAJEMEN KESEHATAN,Kesehatan Masyarakat,quipper-89
KEDOKTERAN GIGI,Teknik Gigi,quipper-89
KEDOKTERAN GIGI,Kedokteran Gigi,quipper-89
FARMASI,Farmasi,quipper-89
FARMASI,Analisis Farmasi dan Makanan,quipper-89
KESEHATAN,Kebidanan,quipper-89
KESEHATAN,Fisioterapi,quipper-89
KESEHATAN,Pengobatan Tradisional Tiongkok,quipper-89
KESEHATAN,Keperawatan,quipper-89
KESEHATAN,Psikologi,quipper-89
KESEHATAN,Gizi,quipper-89
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-90
FAKULTAS TEKNOLOGI INFORMASI,Teknik Informatika,quipper-90
FAKULTAS TEKNOLOGI INFORMASI,Ilmu Komputer,quipper-90
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-90
FAKULTAS EKONOMI DAN BISNIS,Bisnis Digital,quipper-90
FAKULTAS EKONOMI DAN BISNIS,Perhotelan,quipper-90
PROGRAM MAGISTER TERAPAN,Pemanfaatan Sumberdaya Perikanan,quipper-91
PROGRAM SARJANA TERAPAN,Penyuluhan Perikanan,quipper-91
PROGRAM SARJANA TERAPAN,Permesinan Perikanan,quipper-91
PROGRAM SARJANA TERAPAN,Teknologi Akuakultur,quipper-91
PROGRAM SARJANA TERAPAN,Teknologi Penangkapan Ikan,quipper-91
PROGRAM SARJANA TERAPAN,Teknologi Pengelolaan Sumberdaya Perairan,quipper-91
PROGRAM SARJANA TERAPAN,Teknologi Pengolahan Hasil Perikanan,quipper-91
TEKNIK,Manajemen Informatika,quipper-93
TEKNIK,Teknik Informatika,quipper-93
TEKNIK,Sistem Informasi,quipper-93
TEKNIK,Arsitektur,quipper-93
TEKNIK,Teknik Sipil,quipper-93
TEKNIK,Teknik Industri,quipper-93
PSIKOLOGI,Psikologi,quipper-93
ILMU KOMUNIKASI,Ilmu Komunikasi,quipper-93
ILMU KOMUNIKASI,Desain Komunikasi Visual,quipper-93
EKONOMI DAN BISNIS,Manajemen Perusahaan,quipper-93
EKONOMI DAN BISNIS,Akuntansi,quipper-93
EKONOMI DAN BISNIS,Manajemen,quipper-93
FAKULTAS EKONOMI,Manajemen,quipper-95
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-95
FAKULTAS AGAMA ISLAM,Sastra Arab,quipper-95
FAKULTAS AGAMA ISLAM,Ilmu Agama Islam,quipper-95
PASCASARJANA,Manajemen,quipper-95
PASCASARJANA,Ilmu Hukum,quipper-95
PASCASARJANA,Ilmu Agama Islam,quipper-95
PASCASARJANA,Keguruan & Pendidikan,quipper-95
FAKULTAS HUKUM,Ilmu Hukum,quipper-95
FAKULTAS TEKNIK,Teknik Industri,quipper-95
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-97
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-97
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Informatika,quipper-97
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Mesin,quipper-97
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Industri,quipper-97
FAKULTAS SAINS DAN TEKNOLOGI,Matematika,quipper-97
FAKULTAS SAINS DAN TEKNOLOGI,Biologi,quipper-97
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-97
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Bimbingan dan Konseling,quipper-97
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Teknologi Pendidikan,quipper-97
FAKULTAS HUKUM,Hukum,quipper-97
FAKULTAS AGAMA ISLAM,Perbankan Syariah,quipper-97
FAKULTAS AGAMA ISLAM,Komunikasi Penyiaran Islam,quipper-97
FAKULTAS AGAMA ISLAM,Pendidikan Agama Islam,quipper-97
FAKULTAS AGAMA ISLAM,Ilmu Dakwah,quipper-97
FAKULTAS ILMU KESEHATAN,Keperawatan,quipper-97
FAKULTAS TEKNOLOGI INDUSTRI,Arsitektur,quipper-98
FAKULTAS TEKNOLOGI INDUSTRI,Sistem Informasi,quipper-98
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-98
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Informatika,quipper-98
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Mesin,quipper-98
FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,Teknik Sipil,quipper-98
FAKULTAS HUKUM,Ilmu Hukum,quipper-99
FAKULTAS EKONOMI,Manajemen,quipper-99
FAKULTAS EKONOMI,Akuntansi,quipper-99
PROGRAM PASCASARJANA,Manajemen,quipper-99
FAKULTAS TEKNOLOGI KEDIRGANTARAAN,Teknik Aeronautika,quipper-99
FAKULTAS TEKNOLOGI KEDIRGANTARAAN,Teknik Penerbangan,quipper-99
FAKULTAS TEKNOLOGI INDUSTRI,Sistem Informasi,quipper-99
FAKULTAS TEKNOLOGI INDUSTRI,Manajemen Informatika,quipper-99
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Industri,quipper-99
FAKULTAS TEKNOLOGI INDUSTRI,Teknik Elektro,quipper-99
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Bimbingan dan Konseling,quipper-101
