nama_kampus,link_kampus,akreditasi_kampus,status,alamat,kota,provinsi,website,ranking_webometric,biaya_semester_min,biaya_semester_max,biaya_rata_tahunan,biaya_rata_keseluruhan,uang_pangkal,biaya_semester,biaya_per_bulan,biaya_per_tahun,biaya_total,provinsi_id,telepon,email,fax,tahun_berdiri,jumlah_mahasiswa,jumlah_dosen,luas_kampus,jenjang_tersedia,fasilitas,beasiswa,kerjasama,prestasi,visi,misi,fakultas,prodi,akreditasi_prodi
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,B
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Keperawatan,C
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Kebidanan,C
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Hukum Keluarga,-
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Hukum Ekonomi Syariah,-
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Sipil,B
Universitas Sains Al,https://rencanamu.id/cari-kampus/universitas-sains-al-qur-an,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,300000,500000,800000,3200000,-,-,-,-,-,14,+62286 32 1873,-,-,2001,2443,2443,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Informatika,C
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Matematika,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Geografi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Akuntansi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Kewarganegaraan,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Biologi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa dan Sastra Indonesia,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Anak usia Dini,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Kependidikan Sekolah Dasar & Prasekolah,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Akuntansi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ekonomi Pembangunan,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Sipil,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Mesin,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Arsitektur,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Elektro,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Kimia,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Industri,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Geografi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Psikologi,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Agama Islam,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ekonomi Syariah,-
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Alquran dan Tafsir,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Kedokteran,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Kedokteran Gigi,B
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Keperawatan,A
Universitas Muhammadiyah Surakarta,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-surakarta,i:A,Swasta,-,-,-,-,-,2100000,70000000,72100000,288400000,-,-,-,-,-,14,+62271 71 7417,-,-,1981,22758,22758,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Gizi,B
