institution_code,institution_name,province,prodi_normalized,campus_accreditation,average_yearly_fee,contact,cluster_label,link
298,SEKOLAH TINGGI ILMU KESEHATAN PANTI RAPIH YOGYAKARTA,DI YOGYAKARTA,GIZI,BAIK SEKALI,19370000.0,"{""website"": ""www.stikespantirapih.ac.id"", ""email"": ""stikespr@stikespantirapih.ac.id"", ""phone"": ""0274 518977 / 0274 587143""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
298,SEKOLAH TINGGI ILMU KESEHATAN PANTI RAPIH YOGYAKARTA,DI YOGYAKARTA,KEPERAWATAN,BAIK SEKALI,19370000.0,"{""website"": ""www.stikespantirapih.ac.id"", ""email"": ""stikespr@stikespantirapih.ac.id"", ""phone"": ""0274 518977 / 0274 587143""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,FARMASI,B (BAIK),19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,KEBIDANAN,B (BAIK),19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,KEPERAWATAN,BAIK SEKALI,19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
335,SEKOLAH TINGGI ILMU KESEHATAN BETHESDA YAKKUM,DI YOGYAKARTA,ADMINISTRASI KESEHATAN,B (BAIK),17995000.0,"{""website"": ""www.stikesbethesda.ac.id"", ""email"": ""info@stikesbethesda.ac.id"", ""phone"": ""+62-274-517065 / +62-274-524565""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
335,SEKOLAH TINGGI ILMU KESEHATAN BETHESDA YAKKUM,DI YOGYAKARTA,FISIOTERAPI,B (BAIK),17995000.0,"{""website"": ""www.stikesbethesda.ac.id"", ""email"": ""info@stikesbethesda.ac.id"", ""phone"": ""+62-274-517065 / +62-274-524565""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
335,SEKOLAH TINGGI ILMU KESEHATAN BETHESDA YAKKUM,DI YOGYAKARTA,KEPERAWATAN,BAIK SEKALI,17995000.0,"{""website"": ""www.stikesbethesda.ac.id"", ""email"": ""info@stikesbethesda.ac.id"", ""phone"": ""+62-274-517065 / +62-274-524565""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
339,UNIVERSITAS RESPATI YOGYAKARTA,DI YOGYAKARTA,GIZI,B (BAIK),17800000.0,"{""website"": ""www.respati.ac.id"", ""email"": ""unriyo@respati.ac.id"", ""phone"": ""0274 488781 / 0274 489780""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-respati-yogyakarta
339,UNIVERSITAS RESPATI YOGYAKARTA,DI YOGYAKARTA,KEBIDANAN,B (BAIK),17800000.0,"{""website"": ""www.respati.ac.id"", ""email"": ""unriyo@respati.ac.id"", ""phone"": ""0274 488781 / 0274 489780""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-respati-yogyakarta
339,UNIVERSITAS RESPATI YOGYAKARTA,DI YOGYAKARTA,KEPERAWATAN,B (BAIK),17800000.0,"{""website"": ""www.respati.ac.id"", ""email"": ""unriyo@respati.ac.id"", ""phone"": ""0274 488781 / 0274 489780""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-respati-yogyakarta
339,UNIVERSITAS RESPATI YOGYAKARTA,DI YOGYAKARTA,KESEHATAN MASYARAKAT,B (BAIK),17800000.0,"{""website"": ""www.respati.ac.id"", ""email"": ""unriyo@respati.ac.id"", ""phone"": ""0274 488781 / 0274 489780""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-respati-yogyakarta
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,GIZI,BAIK SEKALI,16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,KEDOKTERAN,BAIK SEKALI,16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,KESEHATAN MASYARAKAT,B (BAIK),16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
376,UNIVERSITAS KRISTEN DUTA WACANA,DI YOGYAKARTA,KEDOKTERAN,B (BAIK),16000000.0,"{""website"": ""www.ukdw.ac.id"", ""email"": ""humas@staff.ukdw.ac.id"", ""phone"": ""0274-563929""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-duta-wacana
463,UNIVERSITAS KRISTEN IMMANUEL,DI YOGYAKARTA,FARMASI,BAIK SEKALI,13575923.0,"{""website"": ""www.ukrimuniversity.ac.id"", ""email"": ""humas@ukrimuniversity.ac.id"", ""phone"": ""0274-496256;496257 / 0274-496423""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA MEDIS,B (BAIK),12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,BIOMEDIS,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,FARMASI,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,GIZI,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
543,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,DI YOGYAKARTA,FARMASI,BAIK SEKALI,12000000.0,"{""website"": ""unu-jogja.ac.id"", ""email"": ""info@unu-jogja.ac.id"", ""phone"": ""0274414708""}",DI YOGYAKARTA | Kesehatan | Menengah (10-20jt) | Baik Sekali / B,-
740,SEKOLAH TINGGI ILMU KESEHATAN BANTUL,DI YOGYAKARTA,FARMASI,B (BAIK),8800000.0,"{""website"": ""www.stikesbantul.ac.id"", ""email"": ""stikesbantul@gmail.com"", ""phone"": ""0274367760""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
799,UNIVERSITAS ALMA ATA,DI YOGYAKARTA,KEBIDANAN,B (BAIK),8000000.0,"{""website"": ""www.almaata.ac.id"", ""email"": ""uaa@almaata.ac.id"", ""phone"": ""0274-434 2288""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-alma-ata
823,SEKOLAH TINGGI ILMU KESEHATAN NOTOKUSUMO YOGYAKARTA,DI YOGYAKARTA,FARMASI,BAIK SEKALI,7950000.0,"{""website"": ""www.stikes-notokusumo.ac.id"", ""email"": ""admisi@stikes-notokusumo.ac.id"", ""phone"": ""587208 / 587402""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
823,SEKOLAH TINGGI ILMU KESEHATAN NOTOKUSUMO YOGYAKARTA,DI YOGYAKARTA,KEPERAWATAN,B (BAIK),7950000.0,"{""website"": ""www.stikes-notokusumo.ac.id"", ""email"": ""admisi@stikes-notokusumo.ac.id"", ""phone"": ""587208 / 587402""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
1002,UNIVERSITAS ISLAM MULIA YOGYAKARTA,DI YOGYAKARTA,ADMINISTRASI KESEHATAN,B (BAIK),6500000.0,"{""website"": ""www.uim-yogya.ac.id"", ""email"": ""admin@uim-yogya.ac.id"", ""phone"": ""6498250""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
1238,UNIVERSITAS AISYIYAH YOGYAKARTA,DI YOGYAKARTA,KEDOKTERAN,B (BAIK),5000000.0,"{""website"": ""www.unisayogya.ac.id"", ""email"": ""info@unisayogya.ac.id"", ""phone"": ""0274-4469199 / 0274-4469204""}",DI YOGYAKARTA | Kesehatan | Terjangkau (5-10jt) | Baik Sekali / B,-
164,INSTITUT TEKNOLOGI DIRGANTARA ADISUTJIPTO,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,29500000.0,"{""website"": ""itda.ac.id"", ""email"": ""info@itda.ac.id"", ""phone"": ""0274-451262 / 0274-451265""}",DI YOGYAKARTA | Komputer & Teknologi | Mahal (20-50jt) | Baik Sekali / B,-
186,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),27000000.0,"{""website"": ""www.umy.ac.id"", ""email"": ""bhp@umy.ac.id"", ""phone"": ""0274-387656""}",DI YOGYAKARTA | Komputer & Teknologi | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-yogyakarta
186,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,DI YOGYAKARTA,TEKNOLOGI INFORMASI,UNGGUL,27000000.0,"{""website"": ""www.umy.ac.id"", ""email"": ""bhp@umy.ac.id"", ""phone"": ""0274-387656""}",DI YOGYAKARTA | Komputer & Teknologi | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-muhammadiyah-yogyakarta
210,UNIVERSITAS ISLAM INDONESIA,DI YOGYAKARTA,INFORMATIKA,A,25000000.0,"{""website"": ""www.uii.ac.id | pmb.uii.ac.id"", ""email"": ""info@uii.ac.id"", ""phone"": ""0274-898444""}",DI YOGYAKARTA | Komputer & Teknologi | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-islam-indonesia
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,SISTEM INFORMASI,BAIK SEKALI,19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
529,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,DI YOGYAKARTA,TEKNOLOGI INFORMASI,B (BAIK),19000000.0,"{""website"": ""www.unjaya.ac.id"", ""email"": ""biroaa.unjaya@gmail.com"", ""phone"": ""0274552489 / 0274557228""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
312,UNIVERSITAS SANATA DHARMA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),18925000.0,"{""website"": ""www.usd.ac.id"", ""email"": ""rektorat@usd.ac.id"", ""phone"": ""0274-513301 / 0274-562383""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-sanata-dharma
331,UNIVERSITAS ATMA JAYA YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,A,18000000.0,"{""website"": ""www.uajy.ac.id"", ""email"": ""kkp.promosi@uajy.ac.id"", ""phone"": ""0274 487711""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-atma-jaya-yogyakarta
331,UNIVERSITAS ATMA JAYA YOGYAKARTA,DI YOGYAKARTA,SISTEM INFORMASI,UNGGUL,18000000.0,"{""website"": ""www.uajy.ac.id"", ""email"": ""kkp.promosi@uajy.ac.id"", ""phone"": ""0274 487711""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-atma-jaya-yogyakarta
339,UNIVERSITAS RESPATI YOGYAKARTA,DI YOGYAKARTA,MANAJEMEN INFORMATIKA,B (BAIK),17800000.0,"{""website"": ""www.respati.ac.id"", ""email"": ""unriyo@respati.ac.id"", ""phone"": ""0274 488781 / 0274 489780""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-respati-yogyakarta
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,INFORMATIKA,A,16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,SISTEM INFORMASI,B (BAIK),16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
376,UNIVERSITAS KRISTEN DUTA WACANA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),16000000.0,"{""website"": ""www.ukdw.ac.id"", ""email"": ""humas@staff.ukdw.ac.id"", ""phone"": ""0274-563929""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-duta-wacana
376,UNIVERSITAS KRISTEN DUTA WACANA,DI YOGYAKARTA,SISTEM INFORMASI,B (BAIK),16000000.0,"{""website"": ""www.ukdw.ac.id"", ""email"": ""humas@staff.ukdw.ac.id"", ""phone"": ""0274-563929""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-kristen-duta-wacana
425,UNIVERSITAS SARJANAWIYATA TAMANSISWA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),14430003.0,"{""website"": ""www.ustjogja.ac.id"", ""email"": ""humas@ustjogja.ac.id"", ""phone"": ""0274375637 / 0274-547042""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-sarjanawiyata-tamansiswa
463,UNIVERSITAS KRISTEN IMMANUEL,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,13575923.0,"{""website"": ""www.ukrimuniversity.ac.id"", ""email"": ""humas@ukrimuniversity.ac.id"", ""phone"": ""0274-496256;496257 / 0274-496423""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,A,12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,KOMPUTER,UNGGUL,12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,MANAJEMEN INFORMATIKA,A,12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,SAINS DATA,BAIK SEKALI,12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,SISTEM INFORMASI,B (BAIK),12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,SISTEM KOMPUTER,B (BAIK),12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,TEKNOLOGI INFORMASI,UNGGUL,12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,SISTEM INFORMASI,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
543,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,12000000.0,"{""website"": ""unu-jogja.ac.id"", ""email"": ""info@unu-jogja.ac.id"", ""phone"": ""0274414708""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
543,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,DI YOGYAKARTA,KOMPUTER,BAIK SEKALI,12000000.0,"{""website"": ""unu-jogja.ac.id"", ""email"": ""info@unu-jogja.ac.id"", ""phone"": ""0274414708""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
554,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,11669000.0,"{""website"": ""utdi.ac.id"", ""email"": ""info@utdi.ac.id"", ""phone"": ""486664 / 486438""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
554,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,DI YOGYAKARTA,KOMPUTER,BAIK SEKALI,11669000.0,"{""website"": ""utdi.ac.id"", ""email"": ""info@utdi.ac.id"", ""phone"": ""486664 / 486438""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
554,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,DI YOGYAKARTA,SISTEM INFORMASI,BAIK SEKALI,11669000.0,"{""website"": ""utdi.ac.id"", ""email"": ""info@utdi.ac.id"", ""phone"": ""486664 / 486438""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
605,UNIVERSITAS AKPRIND INDONESIA,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,10630000.0,"{""website"": ""www.akprind.ac.id"", ""email"": ""info@akprind.ac.id"", ""phone"": ""0274-563029 / 0274-563847""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
605,UNIVERSITAS AKPRIND INDONESIA,DI YOGYAKARTA,REKAYASA PERANGKAT LUNAK,BAIK SEKALI,10630000.0,"{""website"": ""www.akprind.ac.id"", ""email"": ""info@akprind.ac.id"", ""phone"": ""0274-563029 / 0274-563847""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,-
624,UNIVERSITAS AMIKOM YOGYAKARTA,DI YOGYAKARTA,INFORMATIKA,BAIK SEKALI,10300000.0,"{""website"": ""www.amikom.ac.id"", ""email"": ""amikom@amikom.ac.id"", ""phone"": ""884-201 / 884208""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-amikom-yogyakarta
624,UNIVERSITAS AMIKOM YOGYAKARTA,DI YOGYAKARTA,KOMPUTER,B (BAIK),10300000.0,"{""website"": ""www.amikom.ac.id"", ""email"": ""amikom@amikom.ac.id"", ""phone"": ""884-201 / 884208""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-amikom-yogyakarta
624,UNIVERSITAS AMIKOM YOGYAKARTA,DI YOGYAKARTA,SISTEM INFORMASI,UNGGUL,10300000.0,"{""website"": ""www.amikom.ac.id"", ""email"": ""amikom@amikom.ac.id"", ""phone"": ""884-201 / 884208""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-amikom-yogyakarta
624,UNIVERSITAS AMIKOM YOGYAKARTA,DI YOGYAKARTA,TEKNOLOGI INFORMASI,B (BAIK),10300000.0,"{""website"": ""www.amikom.ac.id"", ""email"": ""amikom@amikom.ac.id"", ""phone"": ""884-201 / 884208""}",DI YOGYAKARTA | Komputer & Teknologi | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-amikom-yogyakarta
601,INSTITUT TEKNOLOGI NASIONAL YOGYAKARTA,DI YOGYAKARTA,PERENCANAAN WILAYAH KOTA,B (BAIK),18225000.0,"{""website"": ""itny.ac.id"", ""email"": ""info@itny.ac.id"", ""phone"": ""485390 / 487249""}",DI YOGYAKARTA | Lainnya | Menengah (10-20jt) | Baik Sekali / B,-
331,UNIVERSITAS ATMA JAYA YOGYAKARTA,DI YOGYAKARTA,TEKNOLOGI PANGAN,B (BAIK),18000000.0,"{""website"": ""www.uajy.ac.id"", ""email"": ""kkp.promosi@uajy.ac.id"", ""phone"": ""0274 487711""}",DI YOGYAKARTA | Lainnya | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-atma-jaya-yogyakarta
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,TEKNOLOGI PANGAN,BAIK SEKALI,16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Lainnya | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,GURU ANAK USIA DINI,B (BAIK),16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Pendidikan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,GURU PAUD,B (BAIK),16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Pendidikan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
378,UNIVERSITAS AHMAD DAHLAN,DI YOGYAKARTA,GURU SEKOLAH DASAR,B (BAIK),16000000.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}",DI YOGYAKARTA | Pendidikan | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-ahmad-dahlan
518,UNIVERSITAS TEKNOLOGI YOGYAKARTA,DI YOGYAKARTA,BIMBINGAN KONSELING,B (BAIK),12200000.0,"{""website"": ""uty.ac.id"", ""email"": ""info@uty.ac.id"", ""phone"": ""0274-623310 / 0274-623306""}",DI YOGYAKARTA | Pendidikan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-teknologi-yogyakarta
525,UNIVERSITAS PGRI YOGYAKARTA,DI YOGYAKARTA,BIMBINGAN KONSELING,B (BAIK),12100000.0,"{""website"": ""www.upy.ac.id"", ""email"": ""info@upy.ac.id"", ""phone"": ""376808 / 376808""}",DI YOGYAKARTA | Pendidikan | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-pgri-yogyakarta
